hotel_id,price,stock,city,date,language,mobile,avatar_id,group,brand,parking,pool,children_policy
534,315,51,paris,24,danish,1,319183,Morriott International,Corlton,0,0,0
415,134,26,paris,24,danish,1,319183,Boss Western,Boss Western,1,0,0
299,122,18,paris,24,danish,1,319183,Independant,Independant,1,0,0
963,118,34,paris,24,danish,1,319183,Boss Western,Boss Western,0,0,0
825,171,35,paris,24,danish,1,319183,Morriott International,CourtYord,0,0,0
188,90,22,paris,24,danish,1,319183,Accar Hotels,Ibas,0,0,0
49,171,44,paris,24,danish,1,319183,Boss Western,J.Halliday Inn,0,0,0
795,175,16,paris,24,danish,1,319183,Boss Western,J.Halliday Inn,1,0,0
274,181,30,paris,24,danish,1,319183,Morriott International,CourtYord,1,0,0
942,208,45,paris,24,danish,1,319183,Chillton Worldwide,Quadrupletree,0,1,0
421,143,25,paris,24,danish,1,319183,Boss Western,Boss Western,0,0,0
975,175,38,paris,24,danish,1,319183,Yin Yang,Ardisson,0,0,0
723,91,13,paris,24,danish,1,319183,Accar Hotels,Ibas,1,0,0
342,122,16,paris,24,danish,1,319183,Independant,Independant,0,0,0
474,158,34,paris,24,danish,1,319183,Chillton Worldwide,Tripletree,0,0,0
700,188,104,paris,24,danish,1,319183,Accar Hotels,Marcure,0,0,0
684,85,16,paris,24,danish,1,319183,Yin Yang,8 Premium,0,0,0
192,126,12,paris,24,danish,1,319183,Independant,Independant,1,0,0
992,88,10,paris,24,danish,1,319183,Accar Hotels,Ibas,0,0,0
731,192,30,paris,24,danish,1,319183,Boss Western,J.Halliday Inn,1,0,0
419,118,34,paris,24,danish,1,319183,Accar Hotels,Navatel,1,0,0
903,94,26,paris,24,danish,1,319183,Independant,Independant,1,0,0
882,217,41,paris,24,danish,1,319183,Accar Hotels,Marcure,1,1,0
21,89,16,paris,24,danish,1,319183,Accar Hotels,Ibas,0,0,0
571,290,68,paris,24,danish,1,319183,Accar Hotels,Safitel,0,1,0
412,281,123,paris,24,danish,1,319183,Accar Hotels,Safitel,1,0,0
306,208,46,paris,24,danish,1,319183,Accar Hotels,Marcure,0,1,0
65,171,38,paris,24,danish,1,319183,Boss Western,J.Halliday Inn,0,0,0
41,133,23,paris,24,danish,1,319183,Accar Hotels,Navatel,1,0,0
986,205,43,paris,24,danish,1,319183,Chillton Worldwide,Quadrupletree,1,1,0
27,266,91,paris,24,danish,1,319183,Morriott International,Corlton,1,0,0
573,316,75,paris,24,danish,1,319183,Chillton Worldwide,Chill Garden Inn,1,1,1
946,214,44,paris,24,danish,1,319183,Yin Yang,Royal Lotus,0,0,0
397,306,55,paris,24,danish,1,319183,Morriott International,Corlton,0,1,0
735,123,26,paris,24,danish,1,319183,Boss Western,Boss Western,0,0,0
477,89,38,paris,24,danish,1,319183,Independant,Independant,1,0,0
66,155,34,paris,24,danish,1,319183,Yin Yang,Ardisson,0,0,0
736,196,49,paris,24,danish,1,319183,Morriott International,Morriot,0,0,0
599,109,48,paris,24,danish,1,319183,Independant,Independant,0,0,0
115,114,46,paris,24,danish,1,319183,Independant,Independant,1,0,0
767,177,34,paris,24,danish,1,319183,Boss Western,J.Halliday Inn,1,0,0
926,199,52,paris,24,danish,1,319183,Yin Yang,Royal Lotus,0,0,0
225,181,26,paris,24,danish,1,319183,Boss Western,J.Halliday Inn,1,0,0
756,211,48,paris,24,danish,1,319183,Yin Yang,Royal Lotus,1,1,0
308,205,48,paris,24,danish,1,319183,Chillton Worldwide,Quadrupletree,0,0,0
842,329,46,paris,24,danish,1,319183,Accar Hotels,Safitel,1,1,0
823,199,46,paris,24,danish,1,319183,Accar Hotels,Marcure,1,1,0
509,94,0,paris,24,danish,1,319183,Independant,Independant,0,0,0
199,225,37,paris,24,danish,1,319183,Yin Yang,Royal Lotus,0,0,0
314,124,20,paris,24,danish,1,319183,Independant,Independant,1,0,1
884,202,43,paris,24,danish,1,319183,Accar Hotels,Marcure,0,0,0
339,242,37,paris,24,danish,1,319183,Morriott International,Morriot,1,1,0
866,303,69,paris,24,danish,1,319183,Accar Hotels,Safitel,1,1,0
216,205,51,paris,24,danish,1,319183,Morriott International,Morriot,1,0,0
837,268,78,paris,24,danish,1,319183,Accar Hotels,Safitel,1,1,0
808,292,60,paris,24,danish,1,319183,Accar Hotels,Safitel,1,0,0
980,121,26,paris,24,danish,1,319183,Independant,Independant,0,0,0
133,168,12,paris,24,danish,1,319183,Independant,Independant,0,0,0
182,169,40,paris,24,danish,1,319183,Boss Western,J.Halliday Inn,1,0,0
29,228,41,paris,24,danish,1,319183,Accar Hotels,Marcure,1,0,0
130,201,50,paris,24,danish,1,319183,Accar Hotels,Marcure,0,0,0
584,306,65,paris,24,danish,1,319183,Accar Hotels,Safitel,0,0,0
734,134,25,paris,24,danish,1,319183,Accar Hotels,Navatel,0,0,0
998,221,43,paris,24,danish,1,319183,Yin Yang,Royal Lotus,0,0,0
17,87,18,paris,24,danish,1,319183,Accar Hotels,Ibas,0,0,0
634,92,10,paris,24,danish,1,319183,Independant,Independant,0,0,0
949,299,65,paris,24,danish,1,319183,Accar Hotels,Safitel,0,1,0
338,208,50,paris,24,danish,1,319183,Yin Yang,Royal Lotus,0,0,0
301,126,24,paris,24,danish,1,319183,Independant,Independant,0,0,0
782,281,89,paris,24,danish,1,319183,Morriott International,Corlton,0,1,0
577,192,28,paris,24,danish,1,319183,Yin Yang,Ardisson,1,1,1
238,169,28,paris,24,danish,1,319183,Boss Western,J.Halliday Inn,1,0,0
447,123,25,paris,24,danish,1,319183,Accar Hotels,Navatel,1,0,1
290,181,30,paris,24,danish,1,319183,Yin Yang,Ardisson,0,0,0
708,163,36,paris,24,danish,1,319183,Yin Yang,Ardisson,1,0,0
617,298,73,paris,24,danish,1,319183,Morriott International,Corlton,0,1,0
327,240,39,paris,24,danish,1,319183,Morriott International,Morriot,0,0,0
94,265,113,paris,24,danish,1,319183,Accar Hotels,Safitel,0,0,0
540,315,62,paris,24,danish,1,319183,Morriott International,Corlton,1,1,0
121,86,17,paris,24,danish,1,319183,Independant,Independant,1,0,0
580,134,22,paris,24,danish,1,319183,Boss Western,Boss Western,0,0,0
776,169,0,paris,24,danish,1,319183,Morriott International,CourtYord,1,0,0
857,93,30,madrid,24,bulgarian,0,319183,Accar Hotels,Navatel,1,0,0
673,159,44,madrid,24,bulgarian,0,319183,Yin Yang,Royal Lotus,0,0,0
870,71,12,madrid,24,bulgarian,0,319183,Independant,Independant,0,0,0
333,93,21,madrid,24,bulgarian,0,319183,Boss Western,Boss Western,0,0,0
378,127,0,madrid,24,bulgarian,0,319183,Boss Western,J.Halliday Inn,0,0,0
297,226,63,madrid,24,bulgarian,0,319183,Chillton Worldwide,Chill Garden Inn,1,1,0
909,66,10,madrid,24,bulgarian,0,319183,Yin Yang,8 Premium,1,0,0
828,115,18,madrid,24,bulgarian,0,319183,Independant,Independant,0,0,0
997,130,34,madrid,24,bulgarian,0,319183,Chillton Worldwide,Tripletree,0,0,0
618,102,22,madrid,24,bulgarian,0,319183,Accar Hotels,Navatel,1,0,0
351,78,17,madrid,24,bulgarian,0,319183,Independant,Independant,0,0,0
276,70,6,madrid,24,bulgarian,0,319183,Yin Yang,8 Premium,0,0,0
697,133,28,madrid,24,bulgarian,0,319183,Yin Yang,Ardisson,0,0,0
147,161,41,madrid,24,bulgarian,0,319183,Yin Yang,Royal Lotus,1,1,0
483,94,0,madrid,24,bulgarian,0,319183,Independant,Independant,0,0,0
468,66,7,madrid,24,bulgarian,0,319183,Accar Hotels,Ibas,0,0,0
689,88,26,madrid,24,bulgarian,0,319183,Independant,Independant,0,0,0
310,65,40,madrid,24,bulgarian,0,319183,Independant,Independant,0,0,0
2,92,47,madrid,24,bulgarian,0,319183,Independant,Independant,0,0,0
780,199,67,madrid,24,bulgarian,0,319183,Accar Hotels,Safitel,1,1,0
252,163,46,madrid,24,bulgarian,0,319183,Morriott International,Morriot,1,1,0
633,116,40,madrid,24,bulgarian,0,319183,Morriott International,CourtYord,0,0,0
904,104,21,madrid,24,bulgarian,0,319183,Boss Western,Boss Western,0,0,0
20,71,15,madrid,24,bulgarian,0,319183,Independant,Independant,1,0,0
500,66,53,madrid,24,bulgarian,0,319183,Independant,Independant,0,0,0
847,84,49,madrid,24,bulgarian,0,319183,Boss Western,Boss Western,0,0,0
174,130,56,madrid,24,bulgarian,0,319183,Accar Hotels,Marcure,0,0,0
789,73,11,madrid,24,bulgarian,0,319183,Accar Hotels,Ibas,1,0,0
941,67,12,madrid,24,bulgarian,0,319183,Independant,Independant,1,0,0
478,99,23,madrid,24,bulgarian,0,319183,Accar Hotels,Navatel,0,0,0
798,219,55,madrid,24,bulgarian,0,319183,Accar Hotels,Safitel,0,0,1
413,190,104,madrid,24,bulgarian,0,319183,Morriott International,Corlton,0,0,0
388,126,17,madrid,24,bulgarian,0,319183,Yin Yang,Ardisson,1,0,0
710,108,22,madrid,24,bulgarian,0,319183,Accar Hotels,Navatel,0,0,0
384,154,50,madrid,24,bulgarian,0,319183,Accar Hotels,Marcure,1,1,0
313,69,10,madrid,24,bulgarian,0,319183,Accar Hotels,Ibas,0,0,0
575,88,47,madrid,24,bulgarian,0,319183,Independant,Independant,1,0,1
277,206,80,madrid,24,bulgarian,0,319183,Chillton Worldwide,Chill Garden Inn,0,0,0
495,227,66,madrid,24,bulgarian,0,319183,Chillton Worldwide,Chill Garden Inn,0,0,0
175,102,20,madrid,24,bulgarian,0,319183,Boss Western,Boss Western,1,0,0
393,127,32,madrid,24,bulgarian,0,319183,Boss Western,J.Halliday Inn,0,0,0
733,88,32,madrid,24,bulgarian,0,319183,Boss Western,Boss Western,1,0,0
609,142,52,madrid,24,bulgarian,0,319183,Chillton Worldwide,Quadrupletree,1,0,0
411,93,6,madrid,24,bulgarian,0,319183,Independant,Independant,0,0,0
97,211,69,madrid,24,bulgarian,0,319183,Accar Hotels,Safitel,1,1,0
7,91,15,madrid,24,bulgarian,0,319183,Independant,Independant,0,0,0
606,198,84,madrid,24,bulgarian,0,319183,Accar Hotels,Safitel,0,0,0
936,127,34,madrid,24,bulgarian,0,319183,Boss Western,J.Halliday Inn,1,0,0
75,99,22,madrid,24,bulgarian,0,319183,Boss Western,Boss Western,0,0,0
235,134,28,madrid,24,bulgarian,0,319183,Morriott International,CourtYord,0,0,0
427,157,49,madrid,24,bulgarian,0,319183,Yin Yang,Royal Lotus,0,0,0
265,226,51,madrid,24,bulgarian,0,319183,Morriott International,Corlton,0,1,0
154,229,55,madrid,24,bulgarian,0,319183,Accar Hotels,Safitel,1,1,0
860,136,26,madrid,24,bulgarian,0,319183,Yin Yang,Ardisson,0,0,0
768,227,58,madrid,24,bulgarian,0,319183,Accar Hotels,Safitel,0,1,0
246,214,64,madrid,24,bulgarian,0,319183,Morriott International,Corlton,0,1,0
527,131,32,madrid,24,bulgarian,0,319183,Yin Yang,Ardisson,0,0,0
108,88,17,madrid,24,bulgarian,0,319183,Independant,Independant,0,0,0
233,129,27,madrid,24,bulgarian,0,319183,Chillton Worldwide,Tripletree,0,0,0
525,91,22,madrid,24,bulgarian,0,319183,Boss Western,Boss Western,0,0,0
135,217,69,madrid,24,bulgarian,0,319183,Chillton Worldwide,Chill Garden Inn,0,1,0
561,63,23,madrid,24,bulgarian,0,319183,Independant,Independant,0,0,0
284,133,28,madrid,24,bulgarian,0,319183,Yin Yang,Ardisson,1,0,1
261,87,35,madrid,24,bulgarian,0,319183,Boss Western,Boss Western,0,0,0
102,201,81,madrid,24,bulgarian,0,319183,Morriott International,Corlton,1,1,0
39,102,19,madrid,24,bulgarian,0,319183,Accar Hotels,Navatel,0,0,0
164,119,36,madrid,24,bulgarian,0,319183,Yin Yang,Ardisson,1,0,0
285,89,17,madrid,24,bulgarian,0,319183,Independant,Independant,1,0,0
241,126,10,madrid,24,bulgarian,0,319183,Boss Western,J.Halliday Inn,1,0,0
126,82,24,madrid,24,bulgarian,0,319183,Independant,Independant,0,0,0
619,118,28,madrid,24,bulgarian,0,319183,Independant,Independant,1,0,0
398,64,15,madrid,24,bulgarian,0,319183,Yin Yang,8 Premium,0,0,0
499,159,40,madrid,24,bulgarian,0,319183,Accar Hotels,Marcure,0,1,0
120,125,28,madrid,24,bulgarian,0,319183,Yin Yang,Ardisson,1,0,0
138,68,14,madrid,24,bulgarian,0,319183,Independant,Independant,0,0,0
737,145,61,madrid,24,bulgarian,0,319183,Accar Hotels,Marcure,0,0,0
458,68,24,madrid,24,bulgarian,0,319183,Independant,Independant,0,0,0
615,88,30,madrid,24,bulgarian,0,319183,Accar Hotels,Navatel,0,0,0
822,143,56,madrid,24,bulgarian,0,319183,Morriott International,Morriot,1,0,0
93,225,48,madrid,24,bulgarian,0,319183,Chillton Worldwide,Chill Garden Inn,1,0,0
79,93,28,madrid,24,bulgarian,0,319183,Boss Western,Boss Western,0,0,0
886,108,21,madrid,24,bulgarian,0,319183,Boss Western,Boss Western,0,0,0
185,136,25,madrid,24,bulgarian,0,319183,Morriott International,CourtYord,0,0,0
439,95,24,madrid,24,bulgarian,0,319183,Boss Western,Boss Western,1,0,0
800,93,14,madrid,24,bulgarian,0,319183,Independant,Independant,0,0,0
538,113,38,madrid,24,bulgarian,0,319183,Independant,Independant,0,0,0
67,199,80,madrid,24,bulgarian,0,319183,Chillton Worldwide,Chill Garden Inn,0,0,0
54,83,44,madrid,24,bulgarian,0,319183,Independant,Independant,0,0,0
444,83,54,madrid,24,bulgarian,0,319183,Boss Western,Boss Western,1,0,0
205,88,15,madrid,24,bulgarian,0,319183,Independant,Independant,1,0,0
966,63,16,madrid,24,bulgarian,0,319183,Independant,Independant,0,0,0
717,233,55,madrid,24,bulgarian,0,319183,Accar Hotels,Safitel,1,1,0
964,138,30,madrid,24,bulgarian,0,319183,Morriott International,CourtYord,0,1,0
791,94,22,madrid,24,bulgarian,0,319183,Boss Western,Boss Western,1,0,0
454,89,31,madrid,24,bulgarian,0,319183,Boss Western,Boss Western,1,0,0
729,230,62,madrid,24,bulgarian,0,319183,Accar Hotels,Safitel,0,1,0
873,216,66,madrid,24,bulgarian,0,319183,Accar Hotels,Safitel,1,1,0
836,137,52,madrid,24,bulgarian,0,319183,Yin Yang,Royal Lotus,1,0,0
127,69,1,madrid,24,bulgarian,0,319183,Independant,Independant,1,0,0
149,165,39,madrid,24,bulgarian,0,319183,Morriott International,Morriot,1,0,0
414,65,28,madrid,24,bulgarian,0,319183,Independant,Independant,0,0,0
418,144,27,madrid,24,bulgarian,0,319183,Boss Western,J.Halliday Inn,1,0,0
31,98,21,madrid,24,bulgarian,0,319183,Boss Western,Boss Western,0,0,0
258,156,42,madrid,24,bulgarian,0,319183,Morriott International,Morriot,0,0,1
131,145,50,madrid,24,bulgarian,0,319183,Morriott International,Morriot,1,1,0
322,82,25,madrid,24,bulgarian,0,319183,Independant,Independant,1,0,0
600,63,15,madrid,24,bulgarian,0,319183,Independant,Independant,1,0,0
845,199,64,madrid,24,bulgarian,0,319183,Accar Hotels,Safitel,0,0,0
721,68,18,madrid,24,bulgarian,0,319183,Independant,Independant,0,0,0
901,230,60,madrid,24,bulgarian,0,319183,Morriott International,Corlton,1,1,0
747,151,49,madrid,24,bulgarian,0,319183,Morriott International,Morriot,1,0,0
186,115,45,madrid,24,bulgarian,0,319183,Yin Yang,Ardisson,1,0,0
982,144,46,madrid,24,bulgarian,0,319183,Morriott International,Morriot,1,0,0
888,214,64,madrid,24,bulgarian,0,319183,Morriott International,Corlton,1,0,1
939,140,57,madrid,24,bulgarian,0,319183,Morriott International,Morriot,1,1,0
312,98,32,madrid,24,bulgarian,0,319183,Independant,Independant,1,1,0
218,201,43,amsterdam,24,austrian,0,319183,Yin Yang,Royal Lotus,0,0,1
10,160,31,amsterdam,24,austrian,0,319183,Chillton Worldwide,Tripletree,0,0,0
706,133,20,amsterdam,24,austrian,0,319183,Boss Western,Boss Western,0,0,1
878,115,39,amsterdam,24,austrian,0,319183,Independant,Independant,1,0,0
570,114,26,amsterdam,24,austrian,0,319183,Independant,Independant,1,0,0
475,109,30,amsterdam,24,austrian,0,319183,Independant,Independant,1,0,0
101,287,55,amsterdam,24,austrian,0,319183,Accar Hotels,Safitel,1,0,0
581,154,20,amsterdam,24,austrian,0,319183,Independant,Independant,1,0,0
604,117,23,amsterdam,24,austrian,0,319183,Accar Hotels,Navatel,1,0,0
807,278,62,amsterdam,24,austrian,0,319183,Chillton Worldwide,Chill Garden Inn,0,1,0
85,109,24,amsterdam,24,austrian,0,319183,Boss Western,Boss Western,1,0,0
505,107,26,amsterdam,24,austrian,0,319183,Independant,Independant,0,0,1
880,121,24,amsterdam,24,austrian,0,319183,Boss Western,Boss Western,0,0,0
777,156,35,amsterdam,24,austrian,0,319183,Yin Yang,Ardisson,0,0,0
307,114,25,amsterdam,24,austrian,0,319183,Accar Hotels,Navatel,1,0,0
809,268,67,amsterdam,24,austrian,0,319183,Chillton Worldwide,Chill Garden Inn,0,1,0
442,170,53,amsterdam,24,austrian,0,319183,Accar Hotels,Marcure,0,0,0
430,167,78,amsterdam,24,austrian,0,319183,Yin Yang,Royal Lotus,0,0,0
157,268,50,amsterdam,24,austrian,0,319183,Morriott International,Corlton,0,0,0
517,121,34,amsterdam,24,austrian,0,319183,Boss Western,Boss Western,1,0,0
212,210,39,amsterdam,24,austrian,0,319183,Yin Yang,Royal Lotus,0,1,0
779,197,50,amsterdam,24,austrian,0,319183,Morriott International,Morriot,1,0,2
223,159,24,amsterdam,24,austrian,0,319183,Boss Western,J.Halliday Inn,0,0,0
892,198,36,amsterdam,24,austrian,0,319183,Chillton Worldwide,Quadrupletree,0,1,0
628,159,48,amsterdam,24,austrian,0,319183,Boss Western,J.Halliday Inn,0,0,0
429,263,68,amsterdam,24,austrian,0,319183,Chillton Worldwide,Chill Garden Inn,0,0,0
925,107,26,amsterdam,24,austrian,0,319183,Boss Western,Boss Western,1,0,0
234,164,32,amsterdam,24,austrian,0,319183,Boss Western,J.Halliday Inn,0,0,0
507,119,22,amsterdam,24,austrian,0,319183,Boss Western,Boss Western,0,0,0
594,245,107,amsterdam,24,austrian,0,319183,Chillton Worldwide,Chill Garden Inn,0,1,0
587,160,26,amsterdam,24,austrian,0,319183,Boss Western,J.Halliday Inn,0,0,0
253,269,70,amsterdam,24,austrian,0,319183,Accar Hotels,Safitel,0,1,2
34,83,14,amsterdam,24,austrian,0,319183,Independant,Independant,0,0,0
317,184,44,amsterdam,24,austrian,0,319183,Accar Hotels,Marcure,0,0,0
510,272,81,amsterdam,24,austrian,0,319183,Morriott International,Corlton,0,0,0
945,148,44,amsterdam,24,austrian,0,319183,Chillton Worldwide,Tripletree,0,0,0
158,147,41,amsterdam,24,austrian,0,319183,Yin Yang,Ardisson,0,0,0
891,109,13,amsterdam,24,austrian,0,319183,Independant,Independant,1,0,0
271,86,8,amsterdam,24,austrian,0,319183,Independant,Independant,1,0,0
211,156,35,amsterdam,24,austrian,0,319183,Morriott International,CourtYord,1,0,0
417,160,36,amsterdam,24,austrian,0,319183,Morriott International,CourtYord,0,0,0
256,82,13,amsterdam,24,austrian,0,319183,Accar Hotels,Ibas,1,0,0
12,83,13,amsterdam,24,austrian,0,319183,Independant,Independant,0,0,0
916,114,31,amsterdam,24,austrian,0,319183,Boss Western,Boss Western,1,0,0
346,190,49,amsterdam,24,austrian,0,319183,Chillton Worldwide,Quadrupletree,1,0,0
529,241,71,amsterdam,24,austrian,0,319183,Morriott International,Corlton,1,0,1
82,115,28,amsterdam,24,austrian,0,319183,Independant,Independant,0,0,0
86,118,34,amsterdam,24,austrian,0,319183,Independant,Independant,1,0,0
373,119,26,amsterdam,24,austrian,0,319183,Boss Western,Boss Western,1,0,0
660,169,28,amsterdam,24,austrian,0,319183,Chillton Worldwide,Tripletree,0,0,0
111,124,22,amsterdam,24,austrian,0,319183,Boss Western,Boss Western,1,0,0
375,111,27,amsterdam,24,austrian,0,319183,Independant,Independant,1,0,0
674,127,32,amsterdam,24,austrian,0,319183,Accar Hotels,Navatel,0,0,0
567,86,11,amsterdam,24,austrian,0,319183,Independant,Independant,1,0,0
679,159,32,amsterdam,24,austrian,0,319183,Chillton Worldwide,Tripletree,1,0,0
214,195,45,amsterdam,24,austrian,0,319183,Chillton Worldwide,Quadrupletree,0,1,0
603,280,56,amsterdam,24,austrian,0,319183,Morriott International,Corlton,0,1,0
921,86,28,amsterdam,24,austrian,0,319183,Independant,Independant,0,0,0
172,129,23,amsterdam,24,austrian,0,319183,Accar Hotels,Navatel,1,0,0
969,80,22,amsterdam,24,austrian,0,319183,Accar Hotels,Ibas,1,0,0
117,79,16,amsterdam,24,austrian,0,319183,Yin Yang,8 Premium,1,0,0
745,109,22,amsterdam,24,austrian,0,319183,Independant,Independant,0,0,0
627,111,14,amsterdam,24,austrian,0,319183,Independant,Independant,0,0,0
387,252,61,amsterdam,24,austrian,0,319183,Accar Hotels,Safitel,1,0,0
482,84,11,amsterdam,24,austrian,0,319183,Accar Hotels,Ibas,1,0,0
778,115,17,amsterdam,24,austrian,0,319183,Independant,Independant,1,0,0
103,190,57,amsterdam,24,austrian,0,319183,Yin Yang,Royal Lotus,1,1,0
515,293,56,amsterdam,24,austrian,0,319183,Accar Hotels,Safitel,1,1,0
460,88,7,amsterdam,24,austrian,0,319183,Accar Hotels,Ibas,0,0,0
680,159,14,amsterdam,24,austrian,0,319183,Independant,Independant,1,0,0
