hotel_id,price,stock,city,date,language,mobile,avatar_id,group,brand,parking,pool,children_policy
737,157,21,madrid,7,swedish,0,319187,Accar Hotels,Marcure,0,0,0
609,220,5,madrid,7,swedish,0,319187,Chillton Worldwide,Quadrupletree,1,0,0
258,196,8,madrid,7,swedish,0,319187,Morriott International,Morriot,0,0,1
154,353,7,madrid,7,swedish,0,319187,Accar Hotels,Safitel,1,1,0
909,72,0,madrid,7,swedish,0,319187,Yin Yang,8 Premium,1,0,0
378,137,0,madrid,7,swedish,0,319187,Boss Western,J.Halliday Inn,0,0,0
495,373,7,madrid,7,swedish,0,319187,Chillton Worldwide,Chill Garden Inn,0,0,0
747,190,10,madrid,7,swedish,0,319187,Morriott International,Morriot,1,0,0
561,68,6,madrid,7,swedish,0,319187,Independant,Independant,0,0,0
164,157,6,madrid,7,swedish,0,319187,Yin Yang,Ardisson,1,0,0
120,157,6,madrid,7,swedish,0,319187,Yin Yang,Ardisson,1,0,0
261,154,5,madrid,7,swedish,0,319187,Boss Western,Boss Western,0,0,0
439,117,0,madrid,7,swedish,0,319187,Boss Western,Boss Western,1,0,0
936,161,6,madrid,7,swedish,0,319187,Boss Western,J.Halliday Inn,1,0,0
235,162,6,madrid,7,swedish,0,319187,Morriott International,CourtYord,0,0,0
717,387,7,madrid,7,swedish,0,319187,Accar Hotels,Safitel,1,1,0
413,280,14,madrid,7,swedish,0,319187,Morriott International,Corlton,0,0,0
982,252,5,madrid,7,swedish,0,319187,Morriott International,Morriot,1,0,0
733,160,3,madrid,7,swedish,0,319187,Boss Western,Boss Western,1,0,0
7,101,0,madrid,7,swedish,0,319187,Independant,Independant,0,0,0
175,118,0,madrid,7,swedish,0,319187,Boss Western,Boss Western,1,0,0
79,123,5,madrid,7,swedish,0,319187,Boss Western,Boss Western,0,0,0
768,394,7,madrid,7,swedish,0,319187,Accar Hotels,Safitel,0,1,0
418,162,0,madrid,7,swedish,0,319187,Boss Western,J.Halliday Inn,1,0,0
673,206,8,madrid,7,swedish,0,319187,Yin Yang,Royal Lotus,0,0,0
606,261,10,madrid,7,swedish,0,319187,Accar Hotels,Safitel,0,0,0
689,95,0,madrid,7,swedish,0,319187,Independant,Independant,0,0,0
499,265,5,madrid,7,swedish,0,319187,Accar Hotels,Marcure,0,1,0
20,77,0,madrid,7,swedish,0,319187,Independant,Independant,1,0,0
388,136,0,madrid,7,swedish,0,319187,Yin Yang,Ardisson,1,0,0
398,70,3,madrid,7,swedish,0,319187,Yin Yang,8 Premium,0,0,0
39,118,5,madrid,7,swedish,0,319187,Accar Hotels,Navatel,0,0,0
384,193,9,madrid,7,swedish,0,319187,Accar Hotels,Marcure,1,1,0
108,104,1,madrid,7,swedish,0,319187,Independant,Independant,0,0,0
414,71,0,madrid,7,swedish,0,319187,Independant,Independant,0,0,0
904,121,3,madrid,7,swedish,0,319187,Boss Western,Boss Western,0,0,0
710,121,1,madrid,7,swedish,0,319187,Accar Hotels,Navatel,0,0,0
265,311,12,madrid,7,swedish,0,319187,Morriott International,Corlton,0,1,0
860,159,6,madrid,7,swedish,0,319187,Yin Yang,Ardisson,0,0,0
333,114,6,madrid,7,swedish,0,319187,Boss Western,Boss Western,0,0,0
310,71,0,madrid,7,swedish,0,319187,Independant,Independant,0,0,0
205,95,0,madrid,7,swedish,0,319187,Independant,Independant,1,0,0
393,161,8,madrid,7,swedish,0,319187,Boss Western,J.Halliday Inn,0,0,0
131,179,9,madrid,7,swedish,0,319187,Morriott International,Morriot,1,1,0
847,91,14,madrid,7,swedish,0,319187,Boss Western,Boss Western,0,0,0
798,380,6,madrid,7,swedish,0,319187,Accar Hotels,Safitel,0,0,1
857,118,6,madrid,7,swedish,0,319187,Accar Hotels,Navatel,1,0,0
964,161,0,madrid,7,swedish,0,319187,Morriott International,CourtYord,0,1,0
458,86,6,madrid,7,swedish,0,319187,Independant,Independant,0,0,0
575,95,26,madrid,7,swedish,0,319187,Independant,Independant,1,0,1
478,119,5,madrid,7,swedish,0,319187,Accar Hotels,Navatel,0,0,0
186,139,0,madrid,7,swedish,0,319187,Yin Yang,Ardisson,1,0,0
174,141,15,madrid,7,swedish,0,319187,Accar Hotels,Marcure,0,0,0
525,115,3,madrid,7,swedish,0,319187,Boss Western,Boss Western,0,0,0
500,73,8,madrid,7,swedish,0,319187,Independant,Independant,0,0,0
468,72,0,madrid,7,swedish,0,319187,Accar Hotels,Ibas,0,0,0
941,73,0,madrid,7,swedish,0,319187,Independant,Independant,1,0,0
126,106,5,madrid,7,swedish,0,319187,Independant,Independant,0,0,0
822,202,9,madrid,7,swedish,0,319187,Morriott International,Morriot,1,0,0
997,157,4,madrid,7,swedish,0,319187,Chillton Worldwide,Tripletree,0,0,0
618,118,2,madrid,7,swedish,0,319187,Accar Hotels,Navatel,1,0,0
697,161,6,madrid,7,swedish,0,319187,Yin Yang,Ardisson,0,0,0
454,162,3,madrid,7,swedish,0,319187,Boss Western,Boss Western,1,0,0
780,376,7,madrid,7,swedish,0,319187,Accar Hotels,Safitel,1,1,0
233,162,2,madrid,7,swedish,0,319187,Chillton Worldwide,Tripletree,0,0,0
411,100,0,madrid,7,swedish,0,319187,Independant,Independant,0,0,0
276,75,0,madrid,7,swedish,0,319187,Yin Yang,8 Premium,0,0,0
800,100,0,madrid,7,swedish,0,319187,Independant,Independant,0,0,0
277,232,15,madrid,7,swedish,0,319187,Chillton Worldwide,Chill Garden Inn,0,0,0
312,119,0,madrid,7,swedish,0,319187,Independant,Independant,1,1,0
483,101,0,madrid,7,swedish,0,319187,Independant,Independant,0,0,0
297,378,7,madrid,7,swedish,0,319187,Chillton Worldwide,Chill Garden Inn,1,1,0
246,387,7,madrid,7,swedish,0,319187,Morriott International,Corlton,0,1,0
97,247,14,madrid,7,swedish,0,319187,Accar Hotels,Safitel,1,1,0
149,192,0,madrid,7,swedish,0,319187,Morriott International,Morriot,1,0,0
886,173,3,madrid,7,swedish,0,319187,Boss Western,Boss Western,0,0,0
102,295,9,madrid,7,swedish,0,319187,Morriott International,Corlton,1,1,0
2,99,0,madrid,7,swedish,0,319187,Independant,Independant,0,0,0
538,122,8,madrid,7,swedish,0,319187,Independant,Independant,0,0,0
729,365,7,madrid,7,swedish,0,319187,Accar Hotels,Safitel,0,1,0
966,86,3,madrid,7,swedish,0,319187,Independant,Independant,0,0,0
67,216,24,madrid,7,swedish,0,319187,Chillton Worldwide,Chill Garden Inn,0,0,0
789,82,0,madrid,7,swedish,0,319187,Accar Hotels,Ibas,1,0,0
427,218,5,madrid,7,swedish,0,319187,Yin Yang,Royal Lotus,0,0,0
873,234,16,madrid,7,swedish,0,319187,Accar Hotels,Safitel,1,1,0
633,161,6,madrid,7,swedish,0,319187,Morriott International,CourtYord,0,0,0
252,272,5,madrid,7,swedish,0,319187,Morriott International,Morriot,1,1,0
121,83,0,paris,6,estonian,0,319187,Independant,Independant,1,0,0
21,86,0,paris,6,estonian,0,319187,Accar Hotels,Ibas,0,0,0
841,87,0,paris,6,estonian,0,319187,Independant,Independant,0,0,0
133,158,0,paris,6,estonian,0,319187,Independant,Independant,0,0,0
790,453,6,paris,6,estonian,0,319187,Accar Hotels,Safitel,1,1,0
736,224,6,paris,6,estonian,0,319187,Morriott International,Morriot,0,0,0
392,189,0,paris,6,estonian,0,319187,Chillton Worldwide,Tripletree,0,1,1
225,190,4,paris,6,estonian,0,319187,Boss Western,J.Halliday Inn,1,0,0
339,253,8,paris,6,estonian,0,319187,Morriott International,Morriot,1,1,0
150,226,13,paris,6,estonian,0,319187,Accar Hotels,Marcure,0,0,0
484,137,5,paris,6,estonian,0,319187,Boss Western,Boss Western,0,0,0
926,187,15,paris,6,estonian,0,319187,Yin Yang,Royal Lotus,0,0,0
397,426,6,paris,6,estonian,0,319187,Morriott International,Corlton,0,1,0
731,187,0,paris,6,estonian,0,319187,Boss Western,J.Halliday Inn,1,0,0
868,286,4,paris,6,estonian,0,319187,Yin Yang,Royal Lotus,0,1,1
842,442,6,paris,6,estonian,0,319187,Accar Hotels,Safitel,1,1,0
188,85,10,paris,6,estonian,0,319187,Accar Hotels,Ibas,0,0,0
308,240,4,paris,6,estonian,0,319187,Chillton Worldwide,Quadrupletree,0,0,0
645,161,0,paris,6,estonian,0,319187,Boss Western,J.Halliday Inn,1,0,1
946,323,4,paris,6,estonian,0,319187,Yin Yang,Royal Lotus,0,0,0
903,89,0,paris,6,estonian,0,319187,Independant,Independant,1,0,0
998,224,0,paris,6,estonian,0,319187,Yin Yang,Royal Lotus,0,0,0
741,189,6,paris,6,estonian,0,319187,Morriott International,CourtYord,0,0,0
560,185,6,paris,6,estonian,0,319187,Boss Western,J.Halliday Inn,0,0,0
492,117,0,paris,6,estonian,0,319187,Independant,Independant,0,0,0
776,159,0,paris,6,estonian,0,319187,Morriott International,CourtYord,1,0,0
259,137,0,paris,6,estonian,0,319187,Boss Western,Boss Western,0,0,0
885,170,9,paris,6,estonian,0,319187,Chillton Worldwide,Tripletree,0,0,0
723,86,0,paris,6,estonian,0,319187,Accar Hotels,Ibas,1,0,0
986,321,4,paris,6,estonian,0,319187,Chillton Worldwide,Quadrupletree,1,1,0
379,351,10,paris,6,estonian,0,319187,Morriott International,Corlton,0,0,0
577,187,0,paris,6,estonian,0,319187,Yin Yang,Ardisson,1,1,1
29,318,4,paris,6,estonian,0,319187,Accar Hotels,Marcure,1,0,0
132,391,8,paris,6,estonian,0,319187,Accar Hotels,Safitel,0,1,0
534,319,9,paris,6,estonian,0,319187,Morriott International,Corlton,0,0,0
738,143,4,paris,6,estonian,0,319187,Accar Hotels,Navatel,0,0,0
357,187,6,paris,6,estonian,0,319187,Boss Western,J.Halliday Inn,0,0,0
222,339,7,paris,6,estonian,0,319187,Morriott International,Corlton,1,0,0
49,161,0,paris,6,estonian,0,319187,Boss Western,J.Halliday Inn,0,0,0
970,328,11,paris,6,estonian,0,319187,Chillton Worldwide,Chill Garden Inn,0,0,2
851,89,0,paris,6,estonian,0,319187,Independant,Independant,1,0,0
634,87,0,paris,6,estonian,0,319187,Independant,Independant,0,0,0
629,87,0,paris,6,estonian,0,319187,Independant,Independant,0,0,0
576,226,0,paris,6,estonian,0,319187,Morriott International,Morriot,0,0,0
617,370,9,paris,6,estonian,0,319187,Morriott International,Corlton,0,1,0
95,453,6,paris,6,estonian,0,319187,Morriott International,Corlton,1,0,0
338,196,19,paris,6,estonian,0,319187,Yin Yang,Royal Lotus,0,0,0
742,417,6,paris,6,estonian,0,319187,Accar Hotels,Safitel,1,1,0
331,98,5,paris,6,estonian,0,319187,Independant,Independant,0,0,0
595,187,0,paris,6,estonian,0,319187,Morriott International,CourtYord,0,0,0
684,85,0,paris,6,estonian,0,319187,Yin Yang,8 Premium,0,0,0
359,141,4,paris,6,estonian,0,319187,Accar Hotels,Navatel,0,0,0
419,135,5,paris,6,estonian,0,319187,Accar Hotels,Navatel,1,0,0
227,85,1,paris,6,estonian,0,319187,Yin Yang,8 Premium,0,0,0
254,164,0,paris,6,estonian,0,319187,Boss Western,J.Halliday Inn,0,0,0
975,165,8,paris,6,estonian,0,319187,Yin Yang,Ardisson,0,0,0
62,86,0,paris,6,estonian,0,319187,Accar Hotels,Ibas,0,0,0
612,226,8,paris,6,estonian,0,319187,Chillton Worldwide,Quadrupletree,0,1,0
66,185,5,paris,6,estonian,0,319187,Yin Yang,Ardisson,0,0,0
257,187,0,paris,6,estonian,0,319187,Morriott International,CourtYord,0,0,0
584,460,6,paris,6,estonian,0,319187,Accar Hotels,Safitel,0,0,0
911,153,6,paris,6,estonian,0,319187,Boss Western,Boss Western,0,0,0
130,260,5,paris,6,estonian,0,319187,Accar Hotels,Marcure,0,0,0
159,315,4,paris,6,estonian,0,319187,Chillton Worldwide,Quadrupletree,1,0,0
942,313,4,paris,6,estonian,0,319187,Chillton Worldwide,Quadrupletree,0,1,0
602,115,0,paris,6,estonian,0,319187,Independant,Independant,1,0,0
148,114,0,paris,6,estonian,0,319187,Independant,Independant,0,0,0
299,115,0,paris,6,estonian,0,319187,Independant,Independant,1,0,0
808,440,6,paris,6,estonian,0,319187,Accar Hotels,Safitel,1,0,0
853,187,6,paris,6,estonian,0,319187,Chillton Worldwide,Tripletree,1,0,0
823,313,4,paris,6,estonian,0,319187,Accar Hotels,Marcure,1,1,0
599,103,22,paris,6,estonian,0,319187,Independant,Independant,0,0,0
119,315,4,paris,6,estonian,0,319187,Morriott International,Morriot,1,0,0
647,143,0,paris,6,estonian,0,319187,Boss Western,Boss Western,1,0,0
290,190,6,paris,6,estonian,0,319187,Yin Yang,Ardisson,0,0,0
564,92,0,paris,6,estonian,0,319187,Accar Hotels,Ibas,0,0,0
705,143,0,paris,6,estonian,0,319187,Boss Western,Boss Western,1,0,0
467,255,53,paris,6,estonian,0,319187,Accar Hotels,Safitel,0,0,0
509,89,0,paris,6,estonian,0,319187,Independant,Independant,0,0,0
216,240,6,paris,6,estonian,0,319187,Morriott International,Morriot,1,0,0
447,135,1,paris,6,estonian,0,319187,Accar Hotels,Navatel,1,0,1
238,159,0,paris,6,estonian,0,319187,Boss Western,J.Halliday Inn,1,0,0
573,343,10,paris,6,estonian,0,319187,Chillton Worldwide,Chill Garden Inn,1,1,1
992,82,0,paris,6,estonian,0,319187,Accar Hotels,Ibas,0,0,0
708,187,6,paris,6,estonian,0,319187,Yin Yang,Ardisson,1,0,0
436,246,36,paris,6,estonian,0,319187,Accar Hotels,Safitel,0,0,0
306,226,8,paris,6,estonian,0,319187,Accar Hotels,Marcure,0,1,0
631,82,0,paris,6,estonian,0,319187,Yin Yang,8 Premium,1,0,0
580,141,6,paris,6,estonian,0,319187,Boss Western,Boss Western,0,0,0
734,141,0,paris,6,estonian,0,319187,Accar Hotels,Navatel,0,0,0
949,315,8,paris,6,estonian,0,319187,Accar Hotels,Safitel,0,1,0
207,164,0,paris,6,estonian,0,319187,Boss Western,J.Halliday Inn,0,0,1
735,193,2,paris,6,estonian,0,319187,Boss Western,Boss Western,0,0,0
522,196,2,paris,6,estonian,0,319187,Boss Western,Boss Western,1,0,0
474,182,6,paris,6,estonian,0,319187,Chillton Worldwide,Tripletree,0,0,0
792,85,8,paris,6,estonian,0,319187,Independant,Independant,0,0,0
817,244,6,paris,6,estonian,0,319187,Chillton Worldwide,Quadrupletree,1,1,0
910,88,0,paris,6,estonian,0,319187,Yin Yang,8 Premium,0,0,0
123,125,2,paris,6,estonian,0,319187,Boss Western,Boss Western,0,0,0
722,192,6,paris,6,estonian,0,319187,Yin Yang,Ardisson,1,0,0
858,299,4,paris,6,estonian,0,319187,Yin Yang,Royal Lotus,1,0,0
301,133,5,paris,6,estonian,0,319187,Independant,Independant,0,0,0
571,455,5,paris,6,estonian,0,319187,Accar Hotels,Safitel,0,1,0
165,161,10,paris,6,estonian,0,319187,Independant,Independant,1,0,0
837,340,6,paris,6,estonian,0,319187,Accar Hotels,Safitel,1,1,0
825,187,7,paris,6,estonian,0,319187,Morriott International,CourtYord,0,0,0
314,117,0,paris,6,estonian,0,319187,Independant,Independant,1,0,1
182,162,0,paris,6,estonian,0,319187,Boss Western,J.Halliday Inn,1,0,0
248,313,4,paris,6,estonian,0,319187,Accar Hotels,Marcure,0,0,0
884,222,6,paris,6,estonian,0,319187,Accar Hotels,Marcure,0,0,0
28,199,2,paris,6,estonian,0,319187,Boss Western,Boss Western,0,0,1
305,192,6,paris,6,estonian,0,319187,Morriott International,CourtYord,1,0,0
863,455,6,paris,6,estonian,0,319187,Chillton Worldwide,Chill Garden Inn,0,1,0
477,84,0,paris,6,estonian,0,319187,Independant,Independant,1,0,0
558,102,0,paris,6,estonian,0,319187,Accar Hotels,Ibas,1,0,0
640,192,0,paris,6,estonian,0,319187,Boss Western,J.Halliday Inn,0,0,0
663,155,8,paris,6,estonian,0,319187,Chillton Worldwide,Tripletree,0,0,0
937,280,4,paris,6,estonian,0,319187,Yin Yang,Royal Lotus,0,0,0
795,165,0,paris,6,estonian,0,319187,Boss Western,J.Halliday Inn,1,0,0
274,190,0,paris,6,estonian,0,319187,Morriott International,CourtYord,1,0,0
980,114,0,paris,6,estonian,0,319187,Independant,Independant,0,0,0
176,86,0,paris,6,estonian,0,319187,Accar Hotels,Ibas,0,0,0
342,120,0,paris,6,estonian,0,319187,Independant,Independant,0,0,0
449,221,8,paris,6,estonian,0,319187,Yin Yang,Royal Lotus,1,0,0
656,121,3,paris,6,estonian,0,319187,Boss Western,Boss Western,1,0,0
866,455,6,paris,6,estonian,0,319187,Accar Hotels,Safitel,1,1,0
700,177,66,paris,6,estonian,0,319187,Accar Hotels,Marcure,0,0,0
229,221,8,paris,6,estonian,0,319187,Accar Hotels,Marcure,1,0,0
327,226,0,paris,6,estonian,0,319187,Morriott International,Morriot,0,0,0
882,221,0,paris,6,estonian,0,319187,Accar Hotels,Marcure,1,1,0
803,363,6,paris,6,estonian,0,319187,Accar Hotels,Safitel,0,0,0
69,252,58,paris,6,estonian,0,319187,Accar Hotels,Safitel,0,0,0
948,240,8,paris,6,estonian,0,319187,Accar Hotels,Marcure,1,1,0
963,135,0,paris,6,estonian,0,319187,Boss Western,Boss Western,0,0,0
797,145,0,paris,6,estonian,0,319187,Accar Hotels,Navatel,0,0,0
912,164,0,paris,6,estonian,0,319187,Boss Western,J.Halliday Inn,0,0,0
27,353,12,paris,6,estonian,0,319187,Morriott International,Corlton,1,0,0
24,332,9,paris,6,estonian,0,319187,Morriott International,Corlton,0,1,0
65,161,0,paris,6,estonian,0,319187,Boss Western,J.Halliday Inn,0,0,0
579,85,0,paris,6,estonian,0,319187,Accar Hotels,Ibas,0,0,0
767,187,0,paris,6,estonian,0,319187,Boss Western,J.Halliday Inn,1,0,0
115,107,23,paris,6,estonian,0,319187,Independant,Independant,1,0,0
972,100,4,paris,6,estonian,0,319187,Independant,Independant,1,0,0
889,190,4,paris,6,estonian,0,319187,Chillton Worldwide,Tripletree,0,0,0
192,119,0,paris,6,estonian,0,319187,Independant,Independant,1,0,0
748,262,6,paris,6,estonian,0,319187,Accar Hotels,Marcure,0,0,0
785,283,4,paris,6,estonian,0,319187,Morriott International,Morriot,1,1,0
41,135,5,paris,6,estonian,0,319187,Accar Hotels,Navatel,1,0,0
412,265,73,paris,6,estonian,0,319187,Accar Hotels,Safitel,1,0,0
614,88,0,paris,6,estonian,0,319187,Accar Hotels,Ibas,1,0,0
199,228,0,paris,6,estonian,0,319187,Yin Yang,Royal Lotus,0,0,0
756,246,8,paris,6,estonian,0,319187,Yin Yang,Royal Lotus,1,1,0
14,156,0,paris,6,estonian,0,319187,Independant,Independant,1,0,0
782,369,12,paris,6,estonian,0,319187,Morriott International,Corlton,0,1,0
94,250,54,paris,6,estonian,0,319187,Accar Hotels,Safitel,0,0,0
224,150,8,amsterdam,5,swedish,1,319187,Yin Yang,Ardisson,1,0,0
493,185,0,amsterdam,5,swedish,1,319187,Chillton Worldwide,Tripletree,0,0,0
567,97,0,amsterdam,5,swedish,1,319187,Independant,Independant,1,0,0
83,185,4,amsterdam,5,swedish,1,319187,Yin Yang,Ardisson,0,0,0
902,222,7,amsterdam,5,swedish,1,319187,Yin Yang,Royal Lotus,1,1,0
806,282,14,amsterdam,5,swedish,1,319187,Chillton Worldwide,Chill Garden Inn,0,0,1
679,159,0,amsterdam,5,swedish,1,319187,Chillton Worldwide,Tripletree,1,0,0
230,193,2,amsterdam,5,swedish,1,319187,Boss Western,Boss Western,1,0,0
778,115,0,amsterdam,5,swedish,1,319187,Independant,Independant,1,0,0
680,159,0,amsterdam,5,swedish,1,319187,Independant,Independant,1,0,0
779,251,4,amsterdam,5,swedish,1,319187,Morriott International,Morriot,1,0,2
256,82,0,amsterdam,5,swedish,1,319187,Accar Hotels,Ibas,1,0,0
809,428,5,amsterdam,5,swedish,1,319187,Chillton Worldwide,Chill Garden Inn,0,1,0
878,115,0,amsterdam,5,swedish,1,319187,Independant,Independant,1,0,0
960,430,5,amsterdam,5,swedish,1,319187,Chillton Worldwide,Chill Garden Inn,0,0,0
352,105,20,amsterdam,5,swedish,1,319187,Independant,Independant,1,0,0
86,118,0,amsterdam,5,swedish,1,319187,Independant,Independant,1,0,0
591,332,9,amsterdam,5,swedish,1,319187,Accar Hotels,Safitel,0,0,0
750,119,8,amsterdam,5,swedish,1,319187,Independant,Independant,1,1,0
441,224,7,amsterdam,5,swedish,1,319187,Yin Yang,Royal Lotus,0,0,0
921,97,4,amsterdam,5,swedish,1,319187,Independant,Independant,0,0,0
971,187,4,amsterdam,5,swedish,1,319187,Chillton Worldwide,Tripletree,1,0,0
326,302,7,amsterdam,5,swedish,1,319187,Chillton Worldwide,Chill Garden Inn,0,1,0
369,80,0,amsterdam,5,swedish,1,319187,Independant,Independant,1,0,0
892,293,4,amsterdam,5,swedish,1,319187,Chillton Worldwide,Quadrupletree,0,1,0
891,129,4,amsterdam,5,swedish,1,319187,Independant,Independant,1,0,0
777,189,0,amsterdam,5,swedish,1,319187,Yin Yang,Ardisson,0,0,0
515,430,5,amsterdam,5,swedish,1,319187,Accar Hotels,Safitel,1,1,0
211,156,0,amsterdam,5,swedish,1,319187,Morriott International,CourtYord,1,0,0
366,83,0,amsterdam,5,swedish,1,319187,Independant,Independant,1,0,0
45,185,0,amsterdam,5,swedish,1,319187,Yin Yang,Ardisson,0,0,0
676,92,2,amsterdam,5,swedish,1,319187,Independant,Independant,0,0,0
455,185,10,amsterdam,5,swedish,1,319187,Yin Yang,Ardisson,0,0,0
821,116,1,amsterdam,5,swedish,1,319187,Independant,Independant,0,0,0
660,182,1,amsterdam,5,swedish,1,319187,Chillton Worldwide,Tripletree,0,0,0
172,138,0,amsterdam,5,swedish,1,319187,Accar Hotels,Navatel,1,0,0
507,133,4,amsterdam,5,swedish,1,319187,Boss Western,Boss Western,0,0,0
603,378,5,amsterdam,5,swedish,1,319187,Morriott International,Corlton,0,1,0
674,142,0,amsterdam,5,swedish,1,319187,Accar Hotels,Navatel,0,0,0
933,159,0,amsterdam,5,swedish,1,319187,Boss Western,J.Halliday Inn,1,0,0
630,162,0,amsterdam,5,swedish,1,319187,Boss Western,J.Halliday Inn,0,0,0
12,83,0,amsterdam,5,swedish,1,319187,Independant,Independant,0,0,0
52,184,3,amsterdam,5,swedish,1,319187,Chillton Worldwide,Tripletree,0,0,0
307,133,4,amsterdam,5,swedish,1,319187,Accar Hotels,Navatel,1,0,0
375,111,0,amsterdam,5,swedish,1,319187,Independant,Independant,1,0,0
657,271,4,amsterdam,5,swedish,1,319187,Chillton Worldwide,Quadrupletree,1,0,0
271,86,0,amsterdam,5,swedish,1,319187,Independant,Independant,1,0,0
387,439,5,amsterdam,5,swedish,1,319187,Accar Hotels,Safitel,1,0,0
311,108,15,amsterdam,5,swedish,1,319187,Independant,Independant,1,0,0
588,184,0,amsterdam,5,swedish,1,319187,Independant,Independant,0,0,0
945,189,0,amsterdam,5,swedish,1,319187,Chillton Worldwide,Tripletree,0,0,0
505,115,0,amsterdam,5,swedish,1,319187,Independant,Independant,0,0,1
517,182,4,amsterdam,5,swedish,1,319187,Boss Western,Boss Western,1,0,0
10,160,0,amsterdam,5,swedish,1,319187,Chillton Worldwide,Tripletree,0,0,0
450,181,24,amsterdam,5,swedish,1,319187,Morriott International,Morriot,0,0,0
724,313,7,amsterdam,5,swedish,1,319187,Morriott International,Corlton,1,0,0
218,309,4,amsterdam,5,swedish,1,319187,Yin Yang,Royal Lotus,0,0,1
117,96,2,amsterdam,5,swedish,1,319187,Yin Yang,8 Premium,1,0,0
303,224,0,amsterdam,5,swedish,1,319187,Yin Yang,Royal Lotus,1,1,0
264,84,0,amsterdam,5,swedish,1,319187,Independant,Independant,1,0,0
22,184,0,amsterdam,5,swedish,1,319187,Yin Yang,Ardisson,1,0,0
85,166,2,amsterdam,5,swedish,1,319187,Boss Western,Boss Western,1,0,0
223,159,0,amsterdam,5,swedish,1,319187,Boss Western,J.Halliday Inn,0,0,0
967,83,0,amsterdam,5,swedish,1,319187,Independant,Independant,1,0,0
103,190,15,amsterdam,5,swedish,1,319187,Yin Yang,Royal Lotus,1,1,0
269,160,0,amsterdam,5,swedish,1,319187,Yin Yang,Ardisson,0,1,0
587,160,0,amsterdam,5,swedish,1,319187,Boss Western,J.Halliday Inn,0,0,0
16,187,0,amsterdam,5,swedish,1,319187,Chillton Worldwide,Tripletree,1,0,0
373,189,2,amsterdam,5,swedish,1,319187,Boss Western,Boss Western,1,0,0
111,154,4,amsterdam,5,swedish,1,319187,Boss Western,Boss Western,1,0,0
9,89,0,amsterdam,5,swedish,1,319187,Independant,Independant,0,0,0
283,121,4,amsterdam,5,swedish,1,319187,Independant,Independant,1,0,0
585,79,6,amsterdam,5,swedish,1,319187,Yin Yang,8 Premium,0,0,0
760,288,4,amsterdam,5,swedish,1,319187,Yin Yang,Royal Lotus,0,0,0
214,312,4,amsterdam,5,swedish,1,319187,Chillton Worldwide,Quadrupletree,0,1,0
140,195,2,amsterdam,5,swedish,1,319187,Boss Western,Boss Western,0,0,0
762,184,5,amsterdam,5,swedish,1,319187,Yin Yang,Ardisson,1,1,0
157,313,8,amsterdam,5,swedish,1,319187,Morriott International,Corlton,0,0,0
410,134,4,amsterdam,5,swedish,1,319187,Accar Hotels,Navatel,0,0,0
658,187,0,amsterdam,5,swedish,1,319187,Morriott International,CourtYord,1,0,0
82,115,0,amsterdam,5,swedish,1,319187,Independant,Independant,0,0,0
925,131,0,amsterdam,5,swedish,1,319187,Boss Western,Boss Western,1,0,0
