hotel_id,price,stock,city,date,language,mobile,avatar_id,group,brand,parking,pool,children_policy
588,162,114,amsterdam,40,bulgarian,0,319188,Independant,Independant,0,0,0
971,132,108,amsterdam,40,bulgarian,0,319188,Chillton Worldwide,Tripletree,1,0,0
916,103,86,amsterdam,40,bulgarian,0,319188,Boss Western,Boss Western,1,0,0
352,99,88,amsterdam,40,bulgarian,0,319188,Independant,Independant,1,0,0
460,78,43,amsterdam,40,bulgarian,0,319188,Accar Hotels,Ibas,0,0,0
12,71,44,amsterdam,40,bulgarian,0,319188,Independant,Independant,0,0,0
157,221,208,amsterdam,40,bulgarian,0,319188,Morriott International,Corlton,0,0,0
570,95,88,amsterdam,40,bulgarian,0,319188,Independant,Independant,1,0,0
603,223,217,amsterdam,40,bulgarian,0,319188,Morriott International,Corlton,0,1,0
779,163,156,amsterdam,40,bulgarian,0,319188,Morriott International,Morriot,1,0,2
373,98,86,amsterdam,40,bulgarian,0,319188,Boss Western,Boss Western,1,0,0
111,100,86,amsterdam,40,bulgarian,0,319188,Boss Western,Boss Western,1,0,0
594,230,229,amsterdam,40,bulgarian,0,319188,Chillton Worldwide,Chill Garden Inn,0,1,0
429,217,225,amsterdam,40,bulgarian,0,319188,Chillton Worldwide,Chill Garden Inn,0,0,0
878,99,114,amsterdam,40,bulgarian,0,319188,Independant,Independant,1,0,0
450,163,158,amsterdam,40,bulgarian,0,319188,Morriott International,Morriot,0,0,0
34,70,43,amsterdam,40,bulgarian,0,319188,Independant,Independant,0,0,0
585,71,45,amsterdam,40,bulgarian,0,319188,Yin Yang,8 Premium,0,0,0
891,98,44,amsterdam,40,bulgarian,0,319188,Independant,Independant,1,0,0
387,227,219,amsterdam,40,bulgarian,0,319188,Accar Hotels,Safitel,1,0,0
835,102,88,amsterdam,40,bulgarian,0,319188,Independant,Independant,0,0,0
218,167,143,amsterdam,40,bulgarian,0,319188,Yin Yang,Royal Lotus,0,0,1
193,135,91,amsterdam,40,bulgarian,0,319188,Independant,Independant,0,0,0
169,73,46,amsterdam,40,bulgarian,0,319188,Accar Hotels,Ibas,0,0,0
417,138,113,amsterdam,40,bulgarian,0,319188,Morriott International,CourtYord,0,0,0
581,145,43,amsterdam,40,bulgarian,0,319188,Independant,Independant,1,0,0
85,98,91,amsterdam,40,bulgarian,0,319188,Boss Western,Boss Western,1,0,0
680,140,44,amsterdam,40,bulgarian,0,319188,Independant,Independant,1,0,0
30,101,88,amsterdam,40,bulgarian,0,319188,Accar Hotels,Navatel,1,0,0
657,160,160,amsterdam,40,bulgarian,0,319188,Chillton Worldwide,Quadrupletree,1,0,0
933,147,108,amsterdam,40,bulgarian,0,319188,Boss Western,J.Halliday Inn,1,0,0
752,231,224,amsterdam,40,bulgarian,0,319188,Accar Hotels,Safitel,0,0,0
311,102,47,amsterdam,40,bulgarian,0,319188,Independant,Independant,1,0,0
567,71,43,amsterdam,40,bulgarian,0,319188,Independant,Independant,1,0,0
630,143,114,amsterdam,40,bulgarian,0,319188,Boss Western,J.Halliday Inn,0,0,0
658,145,109,amsterdam,40,bulgarian,0,319188,Morriott International,CourtYord,1,0,0
918,233,213,amsterdam,40,bulgarian,0,319188,Morriott International,Corlton,1,1,0
196,100,43,amsterdam,40,bulgarian,0,319188,Independant,Independant,1,0,0
510,244,207,amsterdam,40,bulgarian,0,319188,Morriott International,Corlton,0,0,0
625,165,147,amsterdam,40,bulgarian,0,319188,Yin Yang,Royal Lotus,1,0,0
945,140,115,amsterdam,40,bulgarian,0,319188,Chillton Worldwide,Tripletree,0,0,0
375,96,87,amsterdam,40,bulgarian,0,319188,Independant,Independant,1,0,0
442,160,154,amsterdam,40,bulgarian,0,319188,Accar Hotels,Marcure,0,0,0
234,135,108,amsterdam,40,bulgarian,0,319188,Boss Western,J.Halliday Inn,0,0,0
809,222,220,amsterdam,40,bulgarian,0,319188,Chillton Worldwide,Chill Garden Inn,0,1,0
10,148,107,amsterdam,40,bulgarian,0,319188,Chillton Worldwide,Tripletree,0,0,0
172,107,82,amsterdam,40,bulgarian,0,319188,Accar Hotels,Navatel,1,0,0
807,222,209,amsterdam,40,bulgarian,0,319188,Chillton Worldwide,Chill Garden Inn,0,1,0
166,104,96,amsterdam,40,bulgarian,0,319188,Boss Western,Boss Western,0,0,0
88,102,84,amsterdam,40,bulgarian,0,319188,Boss Western,Boss Western,0,0,0
529,217,224,amsterdam,40,bulgarian,0,319188,Morriott International,Corlton,1,0,1
140,101,89,amsterdam,40,bulgarian,0,319188,Boss Western,Boss Western,0,0,0
369,69,45,amsterdam,40,bulgarian,0,319188,Independant,Independant,1,0,0
326,233,209,amsterdam,40,bulgarian,0,319188,Chillton Worldwide,Chill Garden Inn,0,1,0
253,233,204,amsterdam,40,bulgarian,0,319188,Accar Hotels,Safitel,0,1,2
676,68,43,amsterdam,40,bulgarian,0,319188,Independant,Independant,0,0,0
627,96,86,amsterdam,40,bulgarian,0,319188,Independant,Independant,0,0,0
303,165,158,amsterdam,40,bulgarian,0,319188,Yin Yang,Royal Lotus,1,1,0
517,105,93,amsterdam,40,bulgarian,0,319188,Boss Western,Boss Western,1,0,0
548,227,229,amsterdam,40,bulgarian,0,319188,Morriott International,Corlton,0,1,0
628,144,107,amsterdam,40,bulgarian,0,319188,Boss Western,J.Halliday Inn,0,0,0
317,159,155,amsterdam,40,bulgarian,0,319188,Accar Hotels,Marcure,0,0,0
777,140,113,amsterdam,40,bulgarian,0,319188,Yin Yang,Ardisson,0,0,0
902,164,153,amsterdam,40,bulgarian,0,319188,Yin Yang,Royal Lotus,1,1,0
105,135,110,amsterdam,40,bulgarian,0,319188,Yin Yang,Ardisson,0,0,0
465,223,226,amsterdam,40,bulgarian,0,319188,Morriott International,Corlton,1,1,0
475,94,89,amsterdam,40,bulgarian,0,319188,Independant,Independant,1,0,0
212,169,148,amsterdam,40,bulgarian,0,319188,Yin Yang,Royal Lotus,0,1,0
223,137,107,amsterdam,40,bulgarian,0,319188,Boss Western,J.Halliday Inn,0,0,0
230,100,85,amsterdam,40,bulgarian,0,319188,Boss Western,Boss Western,1,0,0
685,223,216,amsterdam,40,bulgarian,0,319188,Morriott International,Corlton,0,0,1
921,71,106,amsterdam,40,bulgarian,0,319188,Independant,Independant,0,0,0
982,143,145,madrid,39,swedish,0,319188,Morriott International,Morriot,1,0,0
120,128,96,madrid,39,swedish,0,319188,Yin Yang,Ardisson,1,0,0
252,156,142,madrid,39,swedish,0,319188,Morriott International,Morriot,1,1,0
901,211,205,madrid,39,swedish,0,319188,Morriott International,Corlton,1,1,0
284,132,98,madrid,39,swedish,0,319188,Yin Yang,Ardisson,1,0,1
964,132,100,madrid,39,swedish,0,319188,Morriott International,CourtYord,0,1,0
149,157,138,madrid,39,swedish,0,319188,Morriott International,Morriot,1,0,0
822,148,146,madrid,39,swedish,0,319188,Morriott International,Morriot,1,0,0
411,95,41,madrid,39,swedish,0,319188,Independant,Independant,0,0,0
697,126,101,madrid,39,swedish,0,319188,Yin Yang,Ardisson,0,0,0
768,216,205,madrid,39,swedish,0,319188,Accar Hotels,Safitel,0,1,0
729,222,208,madrid,39,swedish,0,319188,Accar Hotels,Safitel,0,1,0
673,153,141,madrid,39,swedish,0,319188,Yin Yang,Royal Lotus,0,0,0
131,151,147,madrid,39,swedish,0,319188,Morriott International,Morriot,1,1,0
370,66,43,madrid,39,swedish,0,319188,Yin Yang,8 Premium,0,0,0
277,214,202,madrid,39,swedish,0,319188,Chillton Worldwide,Chill Garden Inn,0,0,0
378,132,98,madrid,39,swedish,0,319188,Boss Western,J.Halliday Inn,0,0,0
619,122,88,madrid,39,swedish,0,319188,Independant,Independant,1,0,0
241,125,100,madrid,39,swedish,0,319188,Boss Western,J.Halliday Inn,1,0,0
538,120,83,madrid,39,swedish,0,319188,Independant,Independant,0,0,0
717,223,199,madrid,39,swedish,0,319188,Accar Hotels,Safitel,1,1,0
39,92,78,madrid,39,swedish,0,319188,Accar Hotels,Navatel,0,0,0
427,156,145,madrid,39,swedish,0,319188,Yin Yang,Royal Lotus,0,0,0
997,129,98,madrid,39,swedish,0,319188,Chillton Worldwide,Tripletree,0,0,0
527,125,106,madrid,39,swedish,0,319188,Yin Yang,Ardisson,0,0,0
609,147,150,madrid,39,swedish,0,319188,Chillton Worldwide,Quadrupletree,1,0,0
97,209,198,madrid,39,swedish,0,319188,Accar Hotels,Safitel,1,1,0
525,90,80,madrid,39,swedish,0,319188,Boss Western,Boss Western,0,0,0
265,208,205,madrid,39,swedish,0,319188,Morriott International,Corlton,0,1,0
836,148,149,madrid,39,swedish,0,319188,Yin Yang,Royal Lotus,1,0,0
93,207,199,madrid,39,swedish,0,319188,Chillton Worldwide,Chill Garden Inn,1,0,0
789,64,40,madrid,39,swedish,0,319188,Accar Hotels,Ibas,1,0,0
791,90,84,madrid,39,swedish,0,319188,Boss Western,Boss Western,1,0,0
909,70,40,madrid,39,swedish,0,319188,Yin Yang,8 Premium,1,0,0
747,150,148,madrid,39,swedish,0,319188,Morriott International,Morriot,1,0,0
886,100,78,madrid,39,swedish,0,319188,Boss Western,Boss Western,0,0,0
127,73,80,madrid,39,swedish,0,319188,Independant,Independant,1,0,0
418,133,101,madrid,39,swedish,0,319188,Boss Western,J.Halliday Inn,1,0,0
205,85,43,madrid,39,swedish,0,319188,Independant,Independant,1,0,0
941,65,41,madrid,39,swedish,0,319188,Independant,Independant,1,0,0
186,125,108,madrid,39,swedish,0,319188,Yin Yang,Ardisson,1,0,0
67,207,210,madrid,39,swedish,0,319188,Chillton Worldwide,Chill Garden Inn,0,0,0
780,207,216,madrid,39,swedish,0,319188,Accar Hotels,Safitel,1,1,0
888,205,204,madrid,39,swedish,0,319188,Morriott International,Corlton,1,0,1
233,133,98,madrid,39,swedish,0,319188,Chillton Worldwide,Tripletree,0,0,0
936,126,106,madrid,39,swedish,0,319188,Boss Western,J.Halliday Inn,1,0,0
285,91,42,madrid,39,swedish,0,319188,Independant,Independant,1,0,0
126,86,82,madrid,39,swedish,0,319188,Independant,Independant,0,0,0
915,65,43,madrid,39,swedish,0,319188,Accar Hotels,Ibas,1,0,0
860,125,100,madrid,39,swedish,0,319188,Yin Yang,Ardisson,0,0,0
393,126,104,madrid,39,swedish,0,319188,Boss Western,J.Halliday Inn,0,0,0
135,207,201,madrid,39,swedish,0,319188,Chillton Worldwide,Chill Garden Inn,0,1,0
600,64,44,madrid,39,swedish,0,319188,Independant,Independant,1,0,0
478,94,79,madrid,39,swedish,0,319188,Accar Hotels,Navatel,0,0,0
458,67,81,madrid,39,swedish,0,319188,Independant,Independant,0,0,0
444,90,89,madrid,39,swedish,0,319188,Boss Western,Boss Western,1,0,0
388,134,104,madrid,39,swedish,0,319188,Yin Yang,Ardisson,1,0,0
276,70,41,madrid,39,swedish,0,319188,Yin Yang,8 Premium,0,0,0
500,72,102,madrid,39,swedish,0,319188,Independant,Independant,0,0,0
857,92,82,madrid,39,swedish,0,319188,Accar Hotels,Navatel,1,0,0
499,146,142,madrid,39,swedish,0,319188,Accar Hotels,Marcure,0,1,0
904,100,79,madrid,39,swedish,0,319188,Boss Western,Boss Western,0,0,0
20,72,43,madrid,39,swedish,0,319188,Independant,Independant,1,0,0
258,148,152,madrid,39,swedish,0,319188,Morriott International,Morriot,0,0,1
79,97,86,madrid,39,swedish,0,319188,Boss Western,Boss Western,0,0,0
235,127,100,madrid,39,swedish,0,319188,Morriott International,CourtYord,0,0,0
689,89,84,madrid,39,swedish,0,319188,Independant,Independant,0,0,0
939,152,149,madrid,39,swedish,0,319188,Morriott International,Morriot,1,1,0
721,69,82,madrid,39,swedish,0,319188,Independant,Independant,0,0,0
75,94,78,madrid,39,swedish,0,319188,Boss Western,Boss Western,0,0,0
828,119,45,madrid,39,swedish,0,319188,Independant,Independant,0,0,0
733,96,84,madrid,39,swedish,0,319188,Boss Western,Boss Western,1,0,0
351,85,44,madrid,39,swedish,0,319188,Independant,Independant,0,0,0
561,68,44,madrid,39,swedish,0,319188,Independant,Independant,0,0,0
333,89,83,madrid,39,swedish,0,319188,Boss Western,Boss Western,0,0,0
312,94,103,madrid,39,swedish,0,319188,Independant,Independant,1,1,0
633,126,106,madrid,39,swedish,0,319188,Morriott International,CourtYord,0,0,0
322,89,45,madrid,39,swedish,0,319188,Independant,Independant,1,0,0
575,95,84,madrid,39,swedish,0,319188,Independant,Independant,1,0,1
873,205,212,madrid,39,swedish,0,319188,Accar Hotels,Safitel,1,1,0
615,96,77,madrid,39,swedish,0,319188,Accar Hotels,Navatel,0,0,0
398,69,41,madrid,39,swedish,0,319188,Yin Yang,8 Premium,0,0,0
618,92,81,madrid,39,swedish,0,319188,Accar Hotels,Navatel,1,0,0
798,209,210,madrid,39,swedish,0,319188,Accar Hotels,Safitel,0,0,1
413,206,222,madrid,39,swedish,0,319188,Morriott International,Corlton,0,0,0
847,91,91,madrid,39,swedish,0,319188,Boss Western,Boss Western,0,0,0
414,66,85,madrid,39,swedish,0,319188,Independant,Independant,0,0,0
147,154,140,madrid,39,swedish,0,319188,Yin Yang,Royal Lotus,1,1,0
297,217,202,madrid,39,swedish,0,319188,Chillton Worldwide,Chill Garden Inn,1,1,0
495,226,194,madrid,39,swedish,0,319188,Chillton Worldwide,Chill Garden Inn,0,0,0
246,204,211,madrid,39,swedish,0,319188,Morriott International,Corlton,0,1,0
870,74,43,madrid,39,swedish,0,319188,Independant,Independant,0,0,0
468,69,42,madrid,39,swedish,0,319188,Accar Hotels,Ibas,0,0,0
2,93,151,madrid,39,swedish,0,319188,Independant,Independant,0,0,0
606,215,204,madrid,39,swedish,0,319188,Accar Hotels,Safitel,0,0,0
261,94,90,madrid,39,swedish,0,319188,Boss Western,Boss Western,0,0,0
174,141,146,madrid,39,swedish,0,319188,Accar Hotels,Marcure,0,0,0
138,68,44,madrid,39,swedish,0,319188,Independant,Independant,0,0,0
313,73,38,madrid,39,swedish,0,319188,Accar Hotels,Ibas,0,0,0
31,92,85,madrid,39,swedish,0,319188,Boss Western,Boss Western,0,0,0
845,207,203,madrid,39,swedish,0,319188,Accar Hotels,Safitel,0,0,0
175,97,78,madrid,39,swedish,0,319188,Boss Western,Boss Western,1,0,0
154,220,202,madrid,39,swedish,0,319188,Accar Hotels,Safitel,1,1,0
102,209,203,madrid,39,swedish,0,319188,Morriott International,Corlton,1,1,0
185,125,104,madrid,39,swedish,0,319188,Morriott International,CourtYord,0,0,0
710,100,81,madrid,39,swedish,0,319188,Accar Hotels,Navatel,0,0,0
54,88,106,madrid,39,swedish,0,319188,Independant,Independant,0,0,0
454,92,84,madrid,39,swedish,0,319188,Boss Western,Boss Western,1,0,0
737,151,144,madrid,39,swedish,0,319188,Accar Hotels,Marcure,0,0,0
384,152,142,madrid,39,swedish,0,319188,Accar Hotels,Marcure,1,1,0
375,99,77,amsterdam,38,romanian,1,319188,Independant,Independant,1,0,0
82,104,76,amsterdam,38,romanian,1,319188,Independant,Independant,0,0,0
548,228,211,amsterdam,38,romanian,1,319188,Morriott International,Corlton,0,1,0
835,102,81,amsterdam,38,romanian,1,319188,Independant,Independant,0,0,0
918,234,185,amsterdam,38,romanian,1,319188,Morriott International,Corlton,1,1,0
88,107,73,amsterdam,38,romanian,1,319188,Boss Western,Boss Western,0,0,0
680,144,40,amsterdam,38,romanian,1,319188,Independant,Independant,1,0,0
878,99,105,amsterdam,38,romanian,1,319188,Independant,Independant,1,0,0
22,148,87,amsterdam,38,romanian,1,319188,Yin Yang,Ardisson,1,0,0
218,174,125,amsterdam,38,romanian,1,319188,Yin Yang,Royal Lotus,0,0,1
594,231,211,amsterdam,38,romanian,1,319188,Chillton Worldwide,Chill Garden Inn,0,1,0
891,103,38,amsterdam,38,romanian,1,319188,Independant,Independant,1,0,0
105,136,94,amsterdam,38,romanian,1,319188,Yin Yang,Ardisson,0,0,0
441,173,129,amsterdam,38,romanian,1,319188,Yin Yang,Royal Lotus,0,0,0
77,243,182,amsterdam,38,romanian,1,319188,Accar Hotels,Safitel,0,1,0
417,139,103,amsterdam,38,romanian,1,319188,Morriott International,CourtYord,0,0,0
212,169,131,amsterdam,38,romanian,1,319188,Yin Yang,Royal Lotus,0,1,0
625,173,130,amsterdam,38,romanian,1,319188,Yin Yang,Royal Lotus,1,0,0
230,100,74,amsterdam,38,romanian,1,319188,Boss Western,Boss Western,1,0,0
317,159,137,amsterdam,38,romanian,1,319188,Accar Hotels,Marcure,0,0,0
971,139,96,amsterdam,38,romanian,1,319188,Chillton Worldwide,Tripletree,1,0,0
140,101,79,amsterdam,38,romanian,1,319188,Boss Western,Boss Western,0,0,0
460,83,38,amsterdam,38,romanian,1,319188,Accar Hotels,Ibas,0,0,0
760,161,142,amsterdam,38,romanian,1,319188,Yin Yang,Royal Lotus,0,0,0
821,103,78,amsterdam,38,romanian,1,319188,Independant,Independant,0,0,0
193,135,81,amsterdam,38,romanian,1,319188,Independant,Independant,0,0,0
750,104,38,amsterdam,38,romanian,1,319188,Independant,Independant,1,1,0
505,99,80,amsterdam,38,romanian,1,319188,Independant,Independant,0,0,1
117,74,37,amsterdam,38,romanian,1,319188,Yin Yang,8 Premium,1,0,0
16,145,86,amsterdam,38,romanian,1,319188,Chillton Worldwide,Tripletree,1,0,0
777,140,102,amsterdam,38,romanian,1,319188,Yin Yang,Ardisson,0,0,0
892,171,130,amsterdam,38,romanian,1,319188,Chillton Worldwide,Quadrupletree,0,1,0
12,71,37,amsterdam,38,romanian,1,319188,Independant,Independant,0,0,0
588,166,102,amsterdam,38,romanian,1,319188,Independant,Independant,0,0,0
591,233,195,amsterdam,38,romanian,1,319188,Accar Hotels,Safitel,0,0,0
925,97,78,amsterdam,38,romanian,1,319188,Boss Western,Boss Western,1,0,0
172,111,70,amsterdam,38,romanian,1,319188,Accar Hotels,Navatel,1,0,0
303,165,144,amsterdam,38,romanian,1,319188,Yin Yang,Royal Lotus,1,1,0
429,217,200,amsterdam,38,romanian,1,319188,Chillton Worldwide,Chill Garden Inn,0,0,0
807,243,184,amsterdam,38,romanian,1,319188,Chillton Worldwide,Chill Garden Inn,0,1,0
163,166,134,amsterdam,38,romanian,1,319188,Yin Yang,Royal Lotus,0,1,0
529,217,197,amsterdam,38,romanian,1,319188,Morriott International,Corlton,1,0,1
475,96,79,amsterdam,38,romanian,1,319188,Independant,Independant,1,0,0
9,78,96,amsterdam,38,romanian,1,319188,Independant,Independant,0,0,0
166,104,88,amsterdam,38,romanian,1,319188,Boss Western,Boss Western,0,0,0
585,74,40,amsterdam,38,romanian,1,319188,Yin Yang,8 Premium,0,0,0
745,103,39,amsterdam,38,romanian,1,319188,Independant,Independant,0,0,0
557,109,78,amsterdam,38,romanian,1,319188,Accar Hotels,Navatel,0,0,0
752,232,196,amsterdam,38,romanian,1,319188,Accar Hotels,Safitel,0,0,0
685,234,188,amsterdam,38,romanian,1,319188,Morriott International,Corlton,0,0,1
660,141,88,amsterdam,38,romanian,1,319188,Chillton Worldwide,Tripletree,0,0,0
581,145,40,amsterdam,38,romanian,1,319188,Independant,Independant,1,0,0
196,103,38,amsterdam,38,romanian,1,319188,Independant,Independant,1,0,0
264,73,38,amsterdam,38,romanian,1,319188,Independant,Independant,1,0,0
783,82,37,amsterdam,38,romanian,1,319188,Yin Yang,8 Premium,1,0,0
234,136,98,amsterdam,38,romanian,1,319188,Boss Western,J.Halliday Inn,0,0,0
101,240,187,amsterdam,38,romanian,1,319188,Accar Hotels,Safitel,1,0,0
510,256,181,amsterdam,38,romanian,1,319188,Morriott International,Corlton,0,0,0
103,171,132,amsterdam,38,romanian,1,319188,Yin Yang,Royal Lotus,1,1,0
45,144,94,amsterdam,38,romanian,1,319188,Yin Yang,Ardisson,0,0,0
269,148,98,amsterdam,38,romanian,1,319188,Yin Yang,Ardisson,0,1,0
945,140,106,amsterdam,38,romanian,1,319188,Chillton Worldwide,Tripletree,0,0,0
326,234,188,amsterdam,38,romanian,1,319188,Chillton Worldwide,Chill Garden Inn,0,1,0
10,151,95,amsterdam,38,romanian,1,319188,Chillton Worldwide,Tripletree,0,0,0
715,142,92,amsterdam,38,romanian,1,319188,Yin Yang,Ardisson,0,0,0
902,164,140,amsterdam,38,romanian,1,319188,Yin Yang,Royal Lotus,1,1,0
86,104,143,amsterdam,38,romanian,1,319188,Independant,Independant,1,0,0
271,74,39,amsterdam,38,romanian,1,319188,Independant,Independant,1,0,0
809,222,191,amsterdam,38,romanian,1,319188,Chillton Worldwide,Chill Garden Inn,0,1,0
627,101,74,amsterdam,38,romanian,1,319188,Independant,Independant,0,0,0
567,71,38,amsterdam,38,romanian,1,319188,Independant,Independant,1,0,0
806,235,185,amsterdam,38,romanian,1,319188,Chillton Worldwide,Chill Garden Inn,0,0,1
211,147,97,amsterdam,38,romanian,1,319188,Morriott International,CourtYord,1,0,0
256,74,39,amsterdam,38,romanian,1,319188,Accar Hotels,Ibas,1,0,0
450,163,143,amsterdam,38,romanian,1,319188,Morriott International,Morriot,0,0,0
570,95,77,amsterdam,38,romanian,1,319188,Independant,Independant,1,0,0
517,105,85,amsterdam,38,romanian,1,319188,Boss Western,Boss Western,1,0,0
465,223,200,amsterdam,38,romanian,1,319188,Morriott International,Corlton,1,1,0
880,106,75,amsterdam,38,romanian,1,319188,Boss Western,Boss Western,0,0,0
387,228,196,amsterdam,38,romanian,1,319188,Accar Hotels,Safitel,1,0,0
779,170,141,amsterdam,38,romanian,1,319188,Morriott International,Morriot,1,0,2
657,160,144,amsterdam,38,romanian,1,319188,Chillton Worldwide,Quadrupletree,1,0,0
960,235,185,amsterdam,38,romanian,1,319188,Chillton Worldwide,Chill Garden Inn,0,0,0
366,75,78,amsterdam,38,romanian,1,319188,Independant,Independant,1,0,0
224,136,94,amsterdam,38,romanian,1,319188,Yin Yang,Ardisson,1,0,0
430,157,142,amsterdam,38,romanian,1,319188,Yin Yang,Royal Lotus,0,0,0
969,75,44,amsterdam,38,romanian,1,319188,Accar Hotels,Ibas,1,0,0
916,103,76,amsterdam,38,romanian,1,319188,Boss Western,Boss Western,1,0,0
933,150,96,amsterdam,38,romanian,1,319188,Boss Western,J.Halliday Inn,1,0,0
921,71,91,amsterdam,38,romanian,1,319188,Independant,Independant,0,0,0
603,223,188,amsterdam,38,romanian,1,319188,Morriott International,Corlton,0,1,0
85,98,82,amsterdam,38,romanian,1,319188,Boss Western,Boss Western,1,0,0
493,138,88,amsterdam,38,romanian,1,319188,Chillton Worldwide,Tripletree,0,0,0
762,148,91,amsterdam,38,romanian,1,319188,Yin Yang,Ardisson,1,1,0
157,232,180,amsterdam,38,romanian,1,319188,Morriott International,Corlton,0,0,0
706,103,71,amsterdam,38,romanian,1,319188,Boss Western,Boss Western,0,0,1
311,102,44,amsterdam,38,romanian,1,319188,Independant,Independant,1,0,0
158,139,95,amsterdam,38,romanian,1,319188,Yin Yang,Ardisson,0,0,0
