hotel_id,price,stock,city,date,language,mobile,avatar_id,group,brand,parking,pool,children_policy
752,392,7,amsterdam,7,slovakian,1,319186,Accar Hotels,Safitel,0,0,0
450,167,29,amsterdam,7,slovakian,1,319186,Morriott International,Morriot,0,0,0
515,397,7,amsterdam,7,slovakian,1,319186,Accar Hotels,Safitel,1,1,0
806,261,18,amsterdam,7,slovakian,1,319186,Chillton Worldwide,Chill Garden Inn,0,0,1
517,168,5,amsterdam,7,slovakian,1,319186,Boss Western,Boss Western,1,0,0
821,107,3,amsterdam,7,slovakian,1,319186,Independant,Independant,0,0,0
317,191,10,amsterdam,7,slovakian,1,319186,Accar Hotels,Marcure,0,0,0
779,232,7,amsterdam,7,slovakian,1,319186,Morriott International,Morriot,1,0,2
902,205,10,amsterdam,7,slovakian,1,319186,Yin Yang,Royal Lotus,1,1,0
777,175,1,amsterdam,7,slovakian,1,319186,Yin Yang,Ardisson,0,0,0
679,147,0,amsterdam,7,slovakian,1,319186,Chillton Worldwide,Tripletree,1,0,0
12,76,0,amsterdam,7,slovakian,1,319186,Independant,Independant,0,0,0
878,106,2,amsterdam,7,slovakian,1,319186,Independant,Independant,1,0,0
283,112,6,amsterdam,7,slovakian,1,319186,Independant,Independant,1,0,0
101,388,7,amsterdam,7,slovakian,1,319186,Accar Hotels,Safitel,1,0,0
85,153,3,amsterdam,7,slovakian,1,319186,Boss Western,Boss Western,1,0,0
22,170,0,amsterdam,7,slovakian,1,319186,Yin Yang,Ardisson,1,0,0
224,139,12,amsterdam,7,slovakian,1,319186,Yin Yang,Ardisson,1,0,0
657,200,5,amsterdam,7,slovakian,1,319186,Chillton Worldwide,Quadrupletree,1,0,0
505,106,1,amsterdam,7,slovakian,1,319186,Independant,Independant,0,0,1
103,176,20,amsterdam,7,slovakian,1,319186,Yin Yang,Royal Lotus,1,1,0
111,142,5,amsterdam,7,slovakian,1,319186,Boss Western,Boss Western,1,0,0
429,243,21,amsterdam,7,slovakian,1,319186,Chillton Worldwide,Chill Garden Inn,0,0,0
157,289,12,amsterdam,7,slovakian,1,319186,Morriott International,Corlton,0,0,0
921,89,6,amsterdam,7,slovakian,1,319186,Independant,Independant,0,0,0
917,322,8,amsterdam,7,slovakian,1,319186,Morriott International,Corlton,1,1,0
303,207,0,amsterdam,7,slovakian,1,319186,Yin Yang,Royal Lotus,1,1,0
510,345,12,amsterdam,7,slovakian,1,319186,Morriott International,Corlton,0,0,0
166,134,6,amsterdam,7,slovakian,1,319186,Boss Western,Boss Western,0,0,0
591,307,11,amsterdam,7,slovakian,1,319186,Accar Hotels,Safitel,0,0,0
77,396,7,amsterdam,7,slovakian,1,319186,Accar Hotels,Safitel,0,1,0
196,107,0,amsterdam,7,slovakian,1,319186,Independant,Independant,1,0,0
778,106,0,amsterdam,7,slovakian,1,319186,Independant,Independant,1,0,0
373,175,3,amsterdam,7,slovakian,1,319186,Boss Western,Boss Western,1,0,0
588,169,0,amsterdam,7,slovakian,1,319186,Independant,Independant,0,0,0
658,173,0,amsterdam,7,slovakian,1,319186,Morriott International,CourtYord,1,0,0
809,396,7,amsterdam,7,slovakian,1,319186,Chillton Worldwide,Chill Garden Inn,0,1,0
417,173,0,amsterdam,7,slovakian,1,319186,Morriott International,CourtYord,0,0,0
455,171,12,amsterdam,7,slovakian,1,319186,Yin Yang,Ardisson,0,0,0
218,286,5,amsterdam,7,slovakian,1,319186,Yin Yang,Royal Lotus,0,0,1
685,398,6,amsterdam,7,slovakian,1,319186,Morriott International,Corlton,0,0,1
223,147,0,amsterdam,7,slovakian,1,319186,Boss Western,J.Halliday Inn,0,0,0
366,76,0,amsterdam,7,slovakian,1,319186,Independant,Independant,1,0,0
271,79,0,amsterdam,7,slovakian,1,319186,Independant,Independant,1,0,0
783,97,0,amsterdam,7,slovakian,1,319186,Yin Yang,8 Premium,1,0,0
706,123,0,amsterdam,7,slovakian,1,319186,Boss Western,Boss Western,0,0,1
326,279,11,amsterdam,7,slovakian,1,319186,Chillton Worldwide,Chill Garden Inn,0,1,0
567,89,0,amsterdam,7,slovakian,1,319186,Independant,Independant,1,0,0
570,105,0,amsterdam,7,slovakian,1,319186,Independant,Independant,1,0,0
529,375,6,amsterdam,7,slovakian,1,319186,Morriott International,Corlton,1,0,1
346,232,6,amsterdam,7,slovakian,1,319186,Chillton Worldwide,Quadrupletree,1,0,0
460,81,0,amsterdam,7,slovakian,1,319186,Accar Hotels,Ibas,0,0,0
674,131,3,amsterdam,7,slovakian,1,319186,Accar Hotels,Navatel,0,0,0
430,168,11,amsterdam,7,slovakian,1,319186,Yin Yang,Royal Lotus,0,0,0
918,329,9,amsterdam,7,slovakian,1,319186,Morriott International,Corlton,1,1,0
264,77,0,amsterdam,7,slovakian,1,319186,Independant,Independant,1,0,0
557,109,0,amsterdam,7,slovakian,1,319186,Accar Hotels,Navatel,0,0,0
387,406,7,amsterdam,7,slovakian,1,319186,Accar Hotels,Safitel,1,0,0
441,207,10,amsterdam,7,slovakian,1,319186,Yin Yang,Royal Lotus,0,0,0
83,171,6,amsterdam,7,slovakian,1,319186,Yin Yang,Ardisson,0,0,0
117,89,3,amsterdam,7,slovakian,1,319186,Yin Yang,8 Premium,1,0,0
16,173,0,amsterdam,7,slovakian,1,319186,Chillton Worldwide,Tripletree,1,0,0
891,119,5,amsterdam,7,slovakian,1,319186,Independant,Independant,1,0,0
587,148,0,amsterdam,7,slovakian,1,319186,Boss Western,J.Halliday Inn,0,0,0
253,309,11,amsterdam,7,slovakian,1,319186,Accar Hotels,Safitel,0,1,2
762,170,7,amsterdam,7,slovakian,1,319186,Yin Yang,Ardisson,1,1,0
880,126,0,amsterdam,7,slovakian,1,319186,Boss Western,Boss Western,0,0,0
442,186,9,amsterdam,7,slovakian,1,319186,Accar Hotels,Marcure,0,0,0
307,123,5,amsterdam,7,slovakian,1,319186,Accar Hotels,Navatel,1,0,0
34,76,0,amsterdam,7,slovakian,1,319186,Independant,Independant,0,0,0
158,173,7,amsterdam,7,slovakian,1,319186,Yin Yang,Ardisson,0,0,0
45,171,0,amsterdam,7,slovakian,1,319186,Yin Yang,Ardisson,0,0,0
788,106,0,amsterdam,7,slovakian,1,319186,Independant,Independant,1,0,0
475,103,0,amsterdam,7,slovakian,1,319186,Independant,Independant,1,0,0
82,106,0,amsterdam,7,slovakian,1,319186,Independant,Independant,0,0,0
211,144,0,amsterdam,7,slovakian,1,319186,Morriott International,CourtYord,1,0,0
960,397,7,amsterdam,7,slovakian,1,319186,Chillton Worldwide,Chill Garden Inn,0,0,0
9,82,0,amsterdam,7,slovakian,1,319186,Independant,Independant,0,0,0
892,271,5,amsterdam,7,slovakian,1,319186,Chillton Worldwide,Quadrupletree,0,1,0
604,126,5,amsterdam,7,slovakian,1,319186,Accar Hotels,Navatel,1,0,0
760,266,5,amsterdam,7,slovakian,1,319186,Yin Yang,Royal Lotus,0,0,0
375,103,0,amsterdam,7,slovakian,1,319186,Independant,Independant,1,0,0
212,288,5,amsterdam,7,slovakian,1,319186,Yin Yang,Royal Lotus,0,1,0
256,76,0,amsterdam,7,slovakian,1,319186,Accar Hotels,Ibas,1,0,0
594,380,8,amsterdam,7,slovakian,1,319186,Chillton Worldwide,Chill Garden Inn,0,1,0
581,145,0,amsterdam,7,slovakian,1,319186,Independant,Independant,1,0,0
369,73,0,amsterdam,7,slovakian,1,319186,Independant,Independant,1,0,0
750,110,8,amsterdam,7,slovakian,1,319186,Independant,Independant,1,1,0
140,180,2,amsterdam,7,slovakian,1,319186,Boss Western,Boss Western,0,0,0
594,380,6,amsterdam,6,hungarian,1,319186,Chillton Worldwide,Chill Garden Inn,0,1,0
45,171,0,amsterdam,6,hungarian,1,319186,Yin Yang,Ardisson,0,0,0
271,79,0,amsterdam,6,hungarian,1,319186,Independant,Independant,1,0,0
158,173,6,amsterdam,6,hungarian,1,319186,Yin Yang,Ardisson,0,0,0
234,170,0,amsterdam,6,hungarian,1,319186,Boss Western,J.Halliday Inn,0,0,0
22,170,0,amsterdam,6,hungarian,1,319186,Yin Yang,Ardisson,1,0,0
660,168,2,amsterdam,6,hungarian,1,319186,Chillton Worldwide,Tripletree,0,0,0
724,289,9,amsterdam,6,hungarian,1,319186,Morriott International,Corlton,1,0,0
214,288,4,amsterdam,6,hungarian,1,319186,Chillton Worldwide,Quadrupletree,0,1,0
211,144,0,amsterdam,6,hungarian,1,319186,Morriott International,CourtYord,1,0,0
269,148,0,amsterdam,6,hungarian,1,319186,Yin Yang,Ardisson,0,1,0
283,112,5,amsterdam,6,hungarian,1,319186,Independant,Independant,1,0,0
86,109,0,amsterdam,6,hungarian,1,319186,Independant,Independant,1,0,0
679,147,0,amsterdam,6,hungarian,1,319186,Chillton Worldwide,Tripletree,1,0,0
809,396,6,amsterdam,6,hungarian,1,319186,Chillton Worldwide,Chill Garden Inn,0,1,0
676,85,2,amsterdam,6,hungarian,1,319186,Independant,Independant,0,0,0
196,107,0,amsterdam,6,hungarian,1,319186,Independant,Independant,1,0,0
507,123,5,amsterdam,6,hungarian,1,319186,Boss Western,Boss Western,0,0,0
223,147,0,amsterdam,6,hungarian,1,319186,Boss Western,J.Halliday Inn,0,0,0
373,175,2,amsterdam,6,hungarian,1,319186,Boss Western,Boss Western,1,0,0
450,167,27,amsterdam,6,hungarian,1,319186,Morriott International,Morriot,0,0,0
548,223,14,amsterdam,6,hungarian,1,319186,Morriott International,Corlton,0,1,0
674,131,2,amsterdam,6,hungarian,1,319186,Accar Hotels,Navatel,0,0,0
630,150,0,amsterdam,6,hungarian,1,319186,Boss Western,J.Halliday Inn,0,0,0
933,147,0,amsterdam,6,hungarian,1,319186,Boss Western,J.Halliday Inn,1,0,0
172,128,0,amsterdam,6,hungarian,1,319186,Accar Hotels,Navatel,1,0,0
83,171,6,amsterdam,6,hungarian,1,319186,Yin Yang,Ardisson,0,0,0
12,77,0,amsterdam,6,hungarian,1,319186,Independant,Independant,0,0,0
10,148,0,amsterdam,6,hungarian,1,319186,Chillton Worldwide,Tripletree,0,0,0
256,76,0,amsterdam,6,hungarian,1,319186,Accar Hotels,Ibas,1,0,0
307,123,4,amsterdam,6,hungarian,1,319186,Accar Hotels,Navatel,1,0,0
111,142,4,amsterdam,6,hungarian,1,319186,Boss Western,Boss Western,1,0,0
410,124,5,amsterdam,6,hungarian,1,319186,Accar Hotels,Navatel,0,0,0
230,178,2,amsterdam,6,hungarian,1,319186,Boss Western,Boss Western,1,0,0
387,406,6,amsterdam,6,hungarian,1,319186,Accar Hotels,Safitel,1,0,0
917,322,6,amsterdam,6,hungarian,1,319186,Morriott International,Corlton,1,1,0
264,77,0,amsterdam,6,hungarian,1,319186,Independant,Independant,1,0,0
101,388,6,amsterdam,6,hungarian,1,319186,Accar Hotels,Safitel,1,0,0
493,171,0,amsterdam,6,hungarian,1,319186,Chillton Worldwide,Tripletree,0,0,0
505,106,0,amsterdam,6,hungarian,1,319186,Independant,Independant,0,0,1
581,145,0,amsterdam,6,hungarian,1,319186,Independant,Independant,1,0,0
892,271,4,amsterdam,6,hungarian,1,319186,Chillton Worldwide,Quadrupletree,0,1,0
193,144,2,amsterdam,6,hungarian,1,319186,Independant,Independant,0,0,0
16,173,0,amsterdam,6,hungarian,1,319186,Chillton Worldwide,Tripletree,1,0,0
557,109,0,amsterdam,6,hungarian,1,319186,Accar Hotels,Navatel,0,0,0
627,103,0,amsterdam,6,hungarian,1,319186,Independant,Independant,0,0,0
429,243,19,amsterdam,6,hungarian,1,319186,Chillton Worldwide,Chill Garden Inn,0,0,0
570,105,0,amsterdam,6,hungarian,1,319186,Independant,Independant,1,0,0
778,106,0,amsterdam,6,hungarian,1,319186,Independant,Independant,1,0,0
455,171,11,amsterdam,6,hungarian,1,319186,Yin Yang,Ardisson,0,0,0
680,147,0,amsterdam,6,hungarian,1,319186,Independant,Independant,1,0,0
715,170,0,amsterdam,6,hungarian,1,319186,Yin Yang,Ardisson,0,0,0
224,139,10,amsterdam,6,hungarian,1,319186,Yin Yang,Ardisson,1,0,0
303,207,0,amsterdam,6,hungarian,1,319186,Yin Yang,Royal Lotus,1,1,0
604,126,4,amsterdam,6,hungarian,1,319186,Accar Hotels,Navatel,1,0,0
517,168,4,amsterdam,6,hungarian,1,319186,Boss Western,Boss Western,1,0,0
880,126,0,amsterdam,6,hungarian,1,319186,Boss Western,Boss Western,0,0,0
163,234,6,amsterdam,6,hungarian,1,319186,Yin Yang,Royal Lotus,0,1,0
117,89,2,amsterdam,6,hungarian,1,319186,Yin Yang,8 Premium,1,0,0
140,180,2,amsterdam,6,hungarian,1,319186,Boss Western,Boss Western,0,0,0
441,207,8,amsterdam,6,hungarian,1,319186,Yin Yang,Royal Lotus,0,0,0
585,73,7,amsterdam,6,hungarian,1,319186,Yin Yang,8 Premium,0,0,0
442,186,8,amsterdam,6,hungarian,1,319186,Accar Hotels,Marcure,0,0,0
146,207,6,amsterdam,6,hungarian,1,319186,Chillton Worldwide,Quadrupletree,0,0,0
807,396,6,amsterdam,6,hungarian,1,319186,Chillton Worldwide,Chill Garden Inn,0,1,0
317,191,8,amsterdam,6,hungarian,1,319186,Accar Hotels,Marcure,0,0,0
745,101,3,amsterdam,6,hungarian,1,319186,Independant,Independant,0,0,0
779,232,6,amsterdam,6,hungarian,1,319186,Morriott International,Morriot,1,0,2
218,286,4,amsterdam,6,hungarian,1,319186,Yin Yang,Royal Lotus,0,0,1
916,131,5,amsterdam,6,hungarian,1,319186,Boss Western,Boss Western,1,0,0
658,173,0,amsterdam,6,hungarian,1,319186,Morriott International,CourtYord,1,0,0
366,77,0,amsterdam,6,hungarian,1,319186,Independant,Independant,1,0,0
902,205,8,amsterdam,6,hungarian,1,319186,Yin Yang,Royal Lotus,1,1,0
105,170,6,amsterdam,6,hungarian,1,319186,Yin Yang,Ardisson,0,0,0
85,153,2,amsterdam,6,hungarian,1,319186,Boss Western,Boss Western,1,0,0
567,89,0,amsterdam,6,hungarian,1,319186,Independant,Independant,1,0,0
9,82,0,amsterdam,6,hungarian,1,319186,Independant,Independant,0,0,0
657,250,4,amsterdam,6,hungarian,1,319186,Chillton Worldwide,Quadrupletree,1,0,0
821,107,2,amsterdam,6,hungarian,1,319186,Independant,Independant,0,0,0
788,106,0,amsterdam,6,hungarian,1,319186,Independant,Independant,1,0,0
375,103,0,amsterdam,6,hungarian,1,319186,Independant,Independant,1,0,0
34,77,0,amsterdam,6,hungarian,1,319186,Independant,Independant,0,0,0
588,170,0,amsterdam,6,hungarian,1,319186,Independant,Independant,0,0,0
311,100,16,amsterdam,6,hungarian,1,319186,Independant,Independant,1,0,0
783,97,0,amsterdam,6,hungarian,1,319186,Yin Yang,8 Premium,1,0,0
925,121,0,amsterdam,6,hungarian,1,319186,Boss Western,Boss Western,1,0,0
945,175,0,amsterdam,6,hungarian,1,319186,Chillton Worldwide,Tripletree,0,0,0
878,106,0,amsterdam,6,hungarian,1,319186,Independant,Independant,1,0,0
762,170,6,amsterdam,6,hungarian,1,319186,Yin Yang,Ardisson,1,1,0
587,148,0,amsterdam,6,hungarian,1,319186,Boss Western,J.Halliday Inn,0,0,0
960,397,6,amsterdam,6,hungarian,1,319186,Chillton Worldwide,Chill Garden Inn,0,0,0
706,123,0,amsterdam,6,hungarian,1,319186,Boss Western,Boss Western,0,0,1
352,97,21,amsterdam,6,hungarian,1,319186,Independant,Independant,1,0,0
891,120,5,amsterdam,6,hungarian,1,319186,Independant,Independant,1,0,0
515,397,6,amsterdam,6,hungarian,1,319186,Accar Hotels,Safitel,1,1,0
326,279,9,amsterdam,6,hungarian,1,319186,Chillton Worldwide,Chill Garden Inn,0,1,0
967,77,0,amsterdam,6,hungarian,1,319186,Independant,Independant,1,0,0
777,175,0,amsterdam,6,hungarian,1,319186,Yin Yang,Ardisson,0,0,0
417,173,0,amsterdam,6,hungarian,1,319186,Morriott International,CourtYord,0,0,0
921,89,6,amsterdam,6,hungarian,1,319186,Independant,Independant,0,0,0
591,307,10,amsterdam,6,hungarian,1,319186,Accar Hotels,Safitel,0,0,0
835,100,29,amsterdam,6,hungarian,1,319186,Independant,Independant,0,0,0
157,289,10,amsterdam,6,hungarian,1,319186,Morriott International,Corlton,0,0,0
750,110,8,amsterdam,6,hungarian,1,319186,Independant,Independant,1,1,0
867,144,0,amsterdam,6,hungarian,1,319186,Independant,Independant,1,0,0
971,173,6,amsterdam,6,hungarian,1,319186,Chillton Worldwide,Tripletree,1,0,0
82,106,0,amsterdam,6,hungarian,1,319186,Independant,Independant,0,0,0
475,103,0,amsterdam,6,hungarian,1,319186,Independant,Independant,1,0,0
760,266,4,amsterdam,6,hungarian,1,319186,Yin Yang,Royal Lotus,0,0,0
510,345,10,amsterdam,6,hungarian,1,319186,Morriott International,Corlton,0,0,0
743,168,3,amsterdam,6,hungarian,1,319186,Morriott International,CourtYord,1,1,0
628,147,0,amsterdam,6,hungarian,1,319186,Boss Western,J.Halliday Inn,0,0,0
369,74,0,amsterdam,6,hungarian,1,319186,Independant,Independant,1,0,0
969,82,0,amsterdam,6,hungarian,1,319186,Accar Hotels,Ibas,1,0,0
103,176,18,amsterdam,6,hungarian,1,319186,Yin Yang,Royal Lotus,1,1,0
52,170,4,amsterdam,6,hungarian,1,319186,Chillton Worldwide,Tripletree,0,0,0
460,81,0,amsterdam,6,hungarian,1,319186,Accar Hotels,Ibas,0,0,0
752,392,6,amsterdam,6,hungarian,1,319186,Accar Hotels,Safitel,0,0,0
603,349,6,amsterdam,6,hungarian,1,319186,Morriott International,Corlton,0,1,0
482,78,0,amsterdam,6,hungarian,1,319186,Accar Hotels,Ibas,1,0,0
806,261,16,amsterdam,6,hungarian,1,319186,Chillton Worldwide,Chill Garden Inn,0,0,1
52,190,3,amsterdam,5,austrian,1,319186,Chillton Worldwide,Tripletree,0,0,0
111,159,4,amsterdam,5,austrian,1,319186,Boss Western,Boss Western,1,0,0
783,109,0,amsterdam,5,austrian,1,319186,Yin Yang,8 Premium,1,0,0
548,272,9,amsterdam,5,austrian,1,319186,Morriott International,Corlton,0,1,0
117,100,2,amsterdam,5,austrian,1,319186,Yin Yang,8 Premium,1,0,0
835,112,28,amsterdam,5,austrian,1,319186,Independant,Independant,0,0,0
752,439,5,amsterdam,5,austrian,1,319186,Accar Hotels,Safitel,0,0,0
581,162,0,amsterdam,5,austrian,1,319186,Independant,Independant,1,0,0
674,147,0,amsterdam,5,austrian,1,319186,Accar Hotels,Navatel,0,0,0
45,191,0,amsterdam,5,austrian,1,319186,Yin Yang,Ardisson,0,0,0
807,443,5,amsterdam,5,austrian,1,319186,Chillton Worldwide,Chill Garden Inn,0,1,0
604,141,3,amsterdam,5,austrian,1,319186,Accar Hotels,Navatel,1,0,0
706,138,0,amsterdam,5,austrian,1,319186,Boss Western,Boss Western,0,0,1
83,191,4,amsterdam,5,austrian,1,319186,Yin Yang,Ardisson,0,0,0
917,441,5,amsterdam,5,austrian,1,319186,Morriott International,Corlton,1,1,0
82,118,0,amsterdam,5,austrian,1,319186,Independant,Independant,0,0,0
916,147,4,amsterdam,5,austrian,1,319186,Boss Western,Boss Western,1,0,0
86,122,0,amsterdam,5,austrian,1,319186,Independant,Independant,1,0,0
146,232,5,amsterdam,5,austrian,1,319186,Chillton Worldwide,Quadrupletree,0,0,0
375,115,0,amsterdam,5,austrian,1,319186,Independant,Independant,1,0,0
283,125,4,amsterdam,5,austrian,1,319186,Independant,Independant,1,0,0
760,298,4,amsterdam,5,austrian,1,319186,Yin Yang,Royal Lotus,0,0,0
417,194,0,amsterdam,5,austrian,1,319186,Morriott International,CourtYord,0,0,0
101,434,5,amsterdam,5,austrian,1,319186,Accar Hotels,Safitel,1,0,0
627,115,0,amsterdam,5,austrian,1,319186,Independant,Independant,0,0,0
105,190,4,amsterdam,5,austrian,1,319186,Yin Yang,Ardisson,0,0,0
505,118,0,amsterdam,5,austrian,1,319186,Independant,Independant,0,0,1
567,100,0,amsterdam,5,austrian,1,319186,Independant,Independant,1,0,0
256,85,0,amsterdam,5,austrian,1,319186,Accar Hotels,Ibas,1,0,0
570,117,0,amsterdam,5,austrian,1,319186,Independant,Independant,1,0,0
891,134,4,amsterdam,5,austrian,1,319186,Independant,Independant,1,0,0
925,135,0,amsterdam,5,austrian,1,319186,Boss Western,Boss Western,1,0,0
218,320,4,amsterdam,5,austrian,1,319186,Yin Yang,Royal Lotus,0,0,1
103,197,15,amsterdam,5,austrian,1,319186,Yin Yang,Royal Lotus,1,1,0
960,444,5,amsterdam,5,austrian,1,319186,Chillton Worldwide,Chill Garden Inn,0,0,0
779,260,4,amsterdam,5,austrian,1,319186,Morriott International,Morriot,1,0,2
387,454,5,amsterdam,5,austrian,1,319186,Accar Hotels,Safitel,1,0,0
715,190,0,amsterdam,5,austrian,1,319186,Yin Yang,Ardisson,0,0,0
933,164,0,amsterdam,5,austrian,1,319186,Boss Western,J.Halliday Inn,1,0,0
172,143,0,amsterdam,5,austrian,1,319186,Accar Hotels,Navatel,1,0,0
326,312,7,amsterdam,5,austrian,1,319186,Chillton Worldwide,Chill Garden Inn,0,1,0
680,165,0,amsterdam,5,austrian,1,319186,Independant,Independant,1,0,0
679,164,0,amsterdam,5,austrian,1,319186,Chillton Worldwide,Tripletree,1,0,0
507,138,4,amsterdam,5,austrian,1,319186,Boss Western,Boss Western,0,0,0
475,115,0,amsterdam,5,austrian,1,319186,Independant,Independant,1,0,0
892,303,4,amsterdam,5,austrian,1,319186,Chillton Worldwide,Quadrupletree,0,1,0
157,323,8,amsterdam,5,austrian,1,319186,Morriott International,Corlton,0,0,0
303,232,0,amsterdam,5,austrian,1,319186,Yin Yang,Royal Lotus,1,1,0
369,82,0,amsterdam,5,austrian,1,319186,Independant,Independant,1,0,0
557,122,0,amsterdam,5,austrian,1,319186,Accar Hotels,Navatel,0,0,0
778,118,0,amsterdam,5,austrian,1,319186,Independant,Independant,1,0,0
307,138,4,amsterdam,5,austrian,1,319186,Accar Hotels,Navatel,1,0,0
373,196,2,amsterdam,5,austrian,1,319186,Boss Western,Boss Western,1,0,0
777,196,0,amsterdam,5,austrian,1,319186,Yin Yang,Ardisson,0,0,0
12,86,0,amsterdam,5,austrian,1,319186,Independant,Independant,0,0,0
603,391,5,amsterdam,5,austrian,1,319186,Morriott International,Corlton,0,1,0
493,191,0,amsterdam,5,austrian,1,319186,Chillton Worldwide,Tripletree,0,0,0
902,229,7,amsterdam,5,austrian,1,319186,Yin Yang,Royal Lotus,1,1,0
878,118,0,amsterdam,5,austrian,1,319186,Independant,Independant,1,0,0
788,118,0,amsterdam,5,austrian,1,319186,Independant,Independant,1,0,0
657,280,4,amsterdam,5,austrian,1,319186,Chillton Worldwide,Quadrupletree,1,0,0
85,171,2,amsterdam,5,austrian,1,319186,Boss Western,Boss Western,1,0,0
9,92,0,amsterdam,5,austrian,1,319186,Independant,Independant,0,0,0
809,443,5,amsterdam,5,austrian,1,319186,Chillton Worldwide,Chill Garden Inn,0,1,0
660,188,1,amsterdam,5,austrian,1,319186,Chillton Worldwide,Tripletree,0,0,0
743,188,2,amsterdam,5,austrian,1,319186,Morriott International,CourtYord,1,1,0
745,113,3,amsterdam,5,austrian,1,319186,Independant,Independant,0,0,0
429,272,17,amsterdam,5,austrian,1,319186,Chillton Worldwide,Chill Garden Inn,0,0,0
269,166,0,amsterdam,5,austrian,1,319186,Yin Yang,Ardisson,0,1,0
22,190,0,amsterdam,5,austrian,1,319186,Yin Yang,Ardisson,1,0,0
971,194,4,amsterdam,5,austrian,1,319186,Chillton Worldwide,Tripletree,1,0,0
591,344,9,amsterdam,5,austrian,1,319186,Accar Hotels,Safitel,0,0,0
211,161,0,amsterdam,5,austrian,1,319186,Morriott International,CourtYord,1,0,0
34,86,0,amsterdam,5,austrian,1,319186,Independant,Independant,0,0,0
366,86,0,amsterdam,5,austrian,1,319186,Independant,Independant,1,0,0
630,168,0,amsterdam,5,austrian,1,319186,Boss Western,J.Halliday Inn,0,0,0
